position_date,net_short_position,isin,issuer_name,position_holder,source
2019-10-24,0.63,NL0011821392,Signify N.V.,Millennium Capital Partners LLP,archive
2019-10-24,0.58,NL0009739416,PostNL N.V.,Voleon Capital Management LP,archive
2019-10-24,0.9,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-10-24,0.59,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2019-10-23,2.69,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2019-10-23,0.5,NL0000337319,Koninklijke BAM Groep N.V.,HBK Investments LP,archive
2019-10-23,0.49,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-10-23,3.32,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-23,0.49,NL0000379121,Randstad N.V.,Marshall Wace LLP,archive
2019-10-23,0.91,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-10-23,0.58,NL0010776944,Brunel International N.V.,Otus Capital Management Ltd.,archive
2019-10-23,0.89,NL0000352565,Fugro N.V.,Voleon Capital Management LP,archive
2019-10-22,0.6,NL0000360618,SBM Offshore N.V.,AHL Partners LLP,archive
2019-10-22,0.62,LU1598757687,ArcelorMittal S.A.,"AQR Capital Management, LLC",archive
2019-10-22,1.17,NL0000289213,Wereldhave N.V.,Clearance Capital Limited,archive
2019-10-22,0.59,NL0000352565,Fugro N.V.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2019-10-22,0.95,NL0013332471,TomTom N.V.,Marshall Wace LLP,archive
2019-10-22,2.66,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-22,0.8,NL0000888691,AMG Critical Materials N.V.,Voleon Capital Management LP,archive
2019-10-21,0.51,NL0000352565,Fugro N.V.,BlueCrest Capital Management Limited,archive
2019-10-21,0.53,NL0010391025,Pharming Group N.V.,Citadel Advisors II LLC,archive
2019-10-21,1.19,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-21,0.49,NL0000337319,Koninklijke BAM Groep N.V.,HBK Investments LP,archive
2019-10-21,1.32,NL0000337319,Koninklijke BAM Groep N.V.,Lancaster Investment Management LLP,archive
2019-10-21,3.22,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-21,0.78,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2019-10-21,2.74,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-18,2.71,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2019-10-18,0.96,NL0000289213,Wereldhave N.V.,Clearance Capital Limited,archive
2019-10-18,1.02,BE0003818359,Galapagos NV,"D. E. Shaw & Co., L.P.",archive
2019-10-18,0.9,BE0003818359,Galapagos NV,Marshall Wace LLP,archive
2019-10-18,2.87,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-18,1.99,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2019-10-18,0.87,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-10-18,0.6,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2019-10-17,0.47,NL0009739416,PostNL N.V.,AHL Partners LLP,archive
2019-10-17,0.5,LU1598757687,ArcelorMittal S.A.,"AQR Capital Management, LLC",archive
2019-10-17,0.48,NL0010391025,Pharming Group N.V.,Citadel Advisors II LLC,archive
2019-10-17,0.99,BE0003818359,Galapagos NV,"D. E. Shaw & Co., L.P.",archive
2019-10-17,1.24,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-17,3.1,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-17,1.19,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-10-17,2.93,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-17,0.5,NL0000337319,Koninklijke BAM Groep N.V.,Voleon Capital Management LP,archive
2019-10-17,0.68,NL0009739416,PostNL N.V.,Voleon Capital Management LP,archive
2019-10-17,0.37,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2019-10-16,0.52,NL0010391025,Pharming Group N.V.,Citadel Advisors II LLC,archive
2019-10-16,1.32,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-16,0.47,NL0012866412,BE Semiconductor Industries N.V.,Jupiter Investment Management Limited,archive
2019-10-16,0.58,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-10-16,0.44,NL0012866412,BE Semiconductor Industries N.V.,Marshall Wace LLP,archive
2019-10-16,0.7,NL0011821392,Signify N.V.,Millennium Capital Partners LLP,archive
2019-10-16,0.7,NL0010776944,Brunel International N.V.,Otus Capital Management Ltd.,archive
2019-10-16,2.05,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2019-10-16,0.51,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2019-10-15,0.48,NL0009739416,PostNL N.V.,Capital Fund Management S.A.,archive
2019-10-15,0.48,NL0000352565,Fugro N.V.,Citadel Europe LLP,archive
2019-10-15,1.4,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-15,3.18,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-15,3.02,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-15,1.28,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-10-15,0.81,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-10-15,3.07,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-15,2.12,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2019-10-15,1.77,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,archive
2019-10-15,0.51,NL0000352565,Fugro N.V.,Whitebox Advisors LLC,archive
2019-10-14,0.57,NL0009739416,PostNL N.V.,AHL Partners LLP,archive
2019-10-14,0.88,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2019-10-14,0.65,NL0010776944,Brunel International N.V.,Otus Capital Management Ltd.,archive
2019-10-14,0.97,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-10-11,0.43,NL0000337319,Koninklijke BAM Groep N.V.,Boldhaven Management LLP,archive
2019-10-11,0.49,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,archive
2019-10-11,2.94,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-11,1.36,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-10-11,0.79,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-10-11,3.17,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-11,0.5,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2019-10-10,2.6,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2019-10-10,0.59,NL0009739416,PostNL N.V.,Capital Fund Management S.A.,archive
2019-10-10,1.01,BE0003818359,Galapagos NV,"D. E. Shaw & Co., L.P.",archive
2019-10-10,0.49,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2019-10-10,2.69,NL0000888691,AMG Critical Materials N.V.,"Eminence Capital, LP",archive
2019-10-10,1.67,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-10,2.19,NL0000888691,AMG Critical Materials N.V.,Jupiter Investment Management Limited,archive
2019-10-10,0.59,NL0012866412,BE Semiconductor Industries N.V.,Marshall Wace LLP,archive
2019-10-10,2.81,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-10,0.81,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-10-10,0.51,NL0010776944,Brunel International N.V.,Otus Capital Management Ltd.,archive
2019-10-10,0.7,NL0000888691,AMG Critical Materials N.V.,Voleon Capital Management LP,archive
2019-10-10,0.79,NL0009739416,PostNL N.V.,Voleon Capital Management LP,archive
2019-10-10,0.47,NL0000289213,Wereldhave N.V.,Wellington Management Company LLP,archive
2019-10-09,0.48,NL0000888691,AMG Critical Materials N.V.,Citadel Advisors II LLC,archive
2019-10-09,0.79,BE0003818359,Galapagos NV,Citadel Advisors LLC,archive
2019-10-09,0.99,BE0003818359,Galapagos NV,"D. E. Shaw & Co., L.P.",archive
2019-10-09,1.72,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-09,0.58,NL0012866412,BE Semiconductor Industries N.V.,Jupiter Investment Management Limited,archive
2019-10-09,0.67,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-10-09,3.4,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-09,2.74,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-09,0.8,NL0013332471,TomTom N.V.,Marshall Wace LLP,archive
2019-10-09,0.9,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2019-10-09,0.93,NL0000352565,Fugro N.V.,Voleon Capital Management LP,archive
2019-10-09,0.8,NL0009739416,PostNL N.V.,Voleon Capital Management LP,archive
2019-10-09,0.55,NL0000289213,Wereldhave N.V.,Wellington Management Company LLP,archive
2019-10-08,0.5,NL0000888691,AMG Critical Materials N.V.,Citadel Advisors II LLC,archive
2019-10-08,0.52,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2019-10-08,0.5,NL0000337319,Koninklijke BAM Groep N.V.,GSA Capital Partners LLP,archive
2019-10-08,0.54,NL0000337319,Koninklijke BAM Groep N.V.,HBK Investments LP,archive
2019-10-08,1.0,LU0569974404,Aperam S.A.,Marshall Wace LLP,archive
2019-10-08,2.32,NL0000289213,Wereldhave N.V.,"Woodson Capital Master Fund, LP",archive
2019-10-08,1.09,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-10-07,0.49,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2019-10-07,0.49,NL0000337319,Koninklijke BAM Groep N.V.,HBK Investments LP,archive
2019-10-07,1.59,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-10-07,0.89,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2019-10-07,0.55,NL0011821392,Signify N.V.,Millennium Capital Partners LLP,archive
2019-10-07,0.76,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-10-07,0.83,NL0000352565,Fugro N.V.,Voleon Capital Management LP,archive
2019-10-07,1.14,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-10-04,1.4,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",archive
2019-10-04,0.68,NL0009739416,PostNL N.V.,Capital Fund Management S.A.,archive
2019-10-04,0.81,NL0000289213,Wereldhave N.V.,Clearance Capital Limited,archive
2019-10-04,1.01,BE0003818359,Galapagos NV,"D. E. Shaw & Co., L.P.",archive
2019-10-04,0.66,NL0012866412,BE Semiconductor Industries N.V.,Marshall Wace LLP,archive
2019-10-04,3.33,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-04,0.48,NL0010391025,Pharming Group N.V.,"PDT Partners, LLC",archive
2019-10-04,0.7,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2019-10-03,0.7,NL0009739416,PostNL N.V.,Capital Fund Management S.A.,archive
2019-10-03,0.72,NL0000289213,Wereldhave N.V.,Clearance Capital Limited,archive
2019-10-03,1.69,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-03,0.7,NL0006237562,ARCADIS N.V.,Kuvari Partners LLP,archive
2019-10-03,0.78,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-10-03,0.93,LU0569974404,Aperam S.A.,Marshall Wace LLP,archive
2019-10-03,3.26,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-03,2.51,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-03,0.62,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-10-03,3.29,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-10-03,0.23,NL0000352565,Fugro N.V.,Susquehanna International Securities Limited,archive
2019-10-03,0.7,NL0000352565,Fugro N.V.,Voleon Capital Management LP,archive
2019-10-02,0.5,NL0000360618,SBM Offshore N.V.,AHL Partners LLP,archive
2019-10-02,1.94,NL0011821392,Signify N.V.,BlackRock Investment Management (UK) Limited,archive
2019-10-02,0.69,NL0009739416,PostNL N.V.,Capital Fund Management S.A.,archive
2019-10-02,0.45,NL0000288876,Eurocommercial Properties N.V.,Clearance Capital Limited,archive
2019-10-02,0.56,NL0000289213,Wereldhave N.V.,Clearance Capital Limited,archive
2019-10-02,0.5,NL0000337319,Koninklijke BAM Groep N.V.,HBK Investments LP,archive
2019-10-02,0.54,NL0011660485,Sif Holding N.V.,JPMorgan Asset Management (UK) Ltd.,archive
2019-10-02,0.69,NL0012866412,BE Semiconductor Industries N.V.,Jupiter Investment Management Limited,archive
2019-10-02,0.14,NL0011821392,Signify N.V.,Lone Pine Capital LLC,archive
2019-10-02,2.42,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-10-02,1.64,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-10-02,0.72,NL0013332471,TomTom N.V.,Marshall Wace LLP,archive
2019-10-02,0.49,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2019-10-02,2.22,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2019-10-02,0.5,NL0000352565,Fugro N.V.,Susquehanna International Securities Limited,archive
2019-10-02,0.64,NL0011821392,Signify N.V.,Tower House Partners LLP,archive
2019-10-02,0.62,NL0000888691,AMG Critical Materials N.V.,Voleon Capital Management LP,archive
2019-10-02,0.72,NL0009739416,PostNL N.V.,Voleon Capital Management LP,archive
2019-10-01,0.69,NL0009739416,PostNL N.V.,AHL Partners LLP,archive
2019-10-01,1.93,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2019-10-01,2.42,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2019-10-01,1.7,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-10-01,1.02,NL0011821392,Signify N.V.,Lone Pine Capital LLC,archive
2019-10-01,3.11,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-10-01,0.81,BE0003818359,Galapagos NV,Marshall Wace LLP,archive
2019-10-01,1.7,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-10-01,2.91,NL0000888691,AMG Critical Materials N.V.,"Public Equity Partners Management, L.P.",archive
2019-10-01,0.82,NL0000352565,Fugro N.V.,Systematica Investments Limited,archive
2019-10-01,0.51,NL0000352565,Fugro N.V.,Voleon Capital Management LP,archive
2019-09-30,0.73,NL0011821392,Signify N.V.,ENA Investment Capital LLP,archive
2019-09-30,2.72,NL0006237562,ARCADIS N.V.,Lansdowne Partners (UK) LLP,archive
2019-09-30,1.22,NL0011821392,Signify N.V.,Lone Pine Capital LLC,archive
2019-09-30,2.87,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-09-30,2.32,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-09-30,1.81,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-09-30,0.52,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-09-30,0.65,NL0009739416,PostNL N.V.,"PDT Partners, LLC",archive
2019-09-30,2.15,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2019-09-30,0.68,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2019-09-27,1.39,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",archive
2019-09-27,1.6,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-09-27,0.7,BE0003818359,Galapagos NV,Marshall Wace LLP,archive
2019-09-27,0.5,NL0000379121,Randstad N.V.,Marshall Wace LLP,archive
2019-09-27,0.57,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2019-09-27,3.39,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-09-27,1.26,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-09-27,0.7,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2019-09-26,0.89,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2019-09-26,1.64,NL0000888691,AMG Critical Materials N.V.,"Arrowstreet Capital, Limited Partnership",archive
2019-09-26,0.58,NL0011821392,Signify N.V.,ENA Investment Capital LLP,archive
2019-09-26,0.89,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-09-26,0.81,LU0569974404,Aperam S.A.,Marshall Wace LLP,archive
2019-09-26,2.72,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-09-26,2.24,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-09-26,0.78,NL0000888691,AMG Critical Materials N.V.,"PDT Partners, LLC",archive
2019-09-25,1.83,NL0011821392,Signify N.V.,BlackRock Investment Management (UK) Limited,archive
2019-09-25,0.45,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors II LLC,archive
2019-09-25,0.64,NL0011821392,Signify N.V.,ENA Investment Capital LLP,archive
2019-09-25,0.79,NL0012866412,BE Semiconductor Industries N.V.,Jupiter Investment Management Limited,archive
2019-09-25,2.62,NL0006237562,ARCADIS N.V.,Lansdowne Partners (UK) LLP,archive
2019-09-25,0.92,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-09-25,0.79,NL0012866412,BE Semiconductor Industries N.V.,Marshall Wace LLP,archive
2019-09-25,2.67,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-09-25,2.19,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-09-25,0.63,NL0013332471,TomTom N.V.,Marshall Wace LLP,archive
2019-09-25,0.99,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2019-09-25,0.7,NL0009739416,PostNL N.V.,"PDT Partners, LLC",archive
2019-09-25,3.46,NL0012866412,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2019-09-25,0.61,NL0009739416,PostNL N.V.,Voleon Capital Management LP,archive
2019-09-25,1.11,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-09-24,0.52,NL0012969182,Adyen N.V.,"AQR Capital Management, LLC",archive
2019-09-24,1.54,NL0000888691,AMG Critical Materials N.V.,"Arrowstreet Capital, Limited Partnership",archive
2019-09-24,0.79,NL0009739416,PostNL N.V.,Capital Fund Management S.A.,archive
2019-09-24,0.5,NL0000288876,Eurocommercial Properties N.V.,Clearance Capital Limited,archive
2019-09-24,1.52,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-09-24,0.89,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2019-09-24,0.74,LU0569974404,Aperam S.A.,Marshall Wace LLP,archive
2019-09-24,0.6,BE0003818359,Galapagos NV,Marshall Wace LLP,archive
2019-09-24,2.19,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2019-09-24,0.59,NL0013332471,TomTom N.V.,Marshall Wace LLP,archive
2019-09-24,0.68,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2019-09-23,1.46,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2019-09-23,2.51,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-09-23,0.36,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-09-23,2.01,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2019-09-23,1.04,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-09-20,1.89,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2019-09-20,1.69,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",archive
2019-09-20,0.54,NL0000352565,Fugro N.V.,"BlackRock Institutional Trust Company, National Association",archive
2019-09-20,0.7,NL0012866412,BE Semiconductor Industries N.V.,Citadel Europe LLP,archive
2019-09-20,2.39,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2019-09-20,0.88,NL0012866412,BE Semiconductor Industries N.V.,Marshall Wace LLP,archive
2019-09-20,2.42,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2019-09-20,2.01,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2019-09-20,0.24,NL0011821392,Signify N.V.,Marshall Wace LLP,archive
2019-09-20,0.39,NL0011821392,Signify N.V.,Millennium Capital Partners LLP,archive
2019-09-20,0.5,NL0011821392,Signify N.V.,Millennium International Management LP,archive
2019-09-20,0.0,FR0013326246,Unibail-Rodamco-Westfield SE,Millennium International Management LP,archive
2019-09-20,0.5,NL0010391025,Pharming Group N.V.,"PDT Partners, LLC",archive
2019-09-20,1.65,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,archive
2019-09-20,0.96,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-09-19,1.7,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",archive
2019-09-19,2.33,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2019-09-19,0.05,NL0006237562,ARCADIS N.V.,Bodenholm Capital AB,archive
2019-09-19,0.89,NL0012866412,BE Semiconductor Industries N.V.,Jupiter Investment Management Limited,archive
2019-09-19,2.4,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2019-09-19,0.71,NL0011821392,Signify N.V.,Millennium Capital Partners LLP,archive
2019-09-19,1.0,NL0000888691,AMG Critical Materials N.V.,"WorldQuant, LLC",archive
2019-09-19,0.49,NL0009269109,Koninklijke Heijmans N.V.,"WorldQuant, LLC",archive
2019-09-18,1.9,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2019-09-18,1.69,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",archive
