position_date,isin,issuer_name,position_holder,net_short_position,source
2016-12-12,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.05,archive
2016-12-12,NL0000360618,SBM Offshore N.V.,"BlackRock Institutional Trust Company, National Association",0.49,archive
2016-12-12,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.72,archive
2016-12-12,NL0000360618,SBM Offshore N.V.,Marshall Wace LLP,0.49,archive
2016-12-12,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.67,archive
2016-12-12,NL0009269109,Koninklijke Heijmans N.V.,Susquehanna International Securities Limited,0.54,archive
2016-12-12,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,2.21,archive
2016-12-09,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.2,archive
2016-12-09,NL0000289213,Wereldhave N.V.,BlackRock Investment Management (UK) Limited,0.8,archive
2016-12-09,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.79,archive
2016-12-09,NL0009269109,Koninklijke Heijmans N.V.,GSA Capital Partners LLP,0.71,archive
2016-12-09,NL0009432491,Koninklijke Vopak N.V.,Marshall Wace LLP,0.61,archive
2016-12-09,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.63,archive
2016-12-09,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,0.63,archive
2016-12-09,NL0000387058,TomTom N.V.,Systematica Investments Limited,0.49,archive
2016-12-09,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,2.06,archive
2016-12-08,LU0323134006,ArcelorMittal S.A.,"AQR Capital Management, LLC",1.05,archive
2016-12-08,LU0569974404,Aperam S.A.,BNP Paribas S.A.,0.55,archive
2016-12-08,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.46,archive
2016-12-08,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.99,archive
2016-12-08,NL0000352565,Fugro N.V.,UBS Asset Management (UK) Ltd.,1.39,archive
2016-12-07,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.37,archive
2016-12-07,LU0569974404,Aperam S.A.,"Angelo, Gordon & Co. L.P.",1.87,archive
2016-12-07,NL0000303709,AEGON Ltd.,"AQR Capital Management, LLC",0.69,archive
2016-12-07,NL0010776944,Brunel International N.V.,BlackRock Investment Management (UK) Limited,0.49,archive
2016-12-07,NL0000352565,Fugro N.V.,BNP Paribas S.A.,0.59,archive
2016-12-07,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.21,archive
2016-12-07,NL0000360618,SBM Offshore N.V.,Marshall Wace LLP,0.57,archive
2016-12-07,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.49,archive
2016-12-07,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,0.93,archive
2016-12-07,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.77,archive
2016-12-07,NL0009739416,PostNL N.V.,White Square Partners Fund LP,0.0,archive
2016-12-06,NL0000352565,Fugro N.V.,"AQR Capital Management, LLC",0.68,archive
2016-12-06,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,0.49,archive
2016-12-06,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.5,archive
2016-12-06,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.51,archive
2016-12-06,NL0006237562,ARCADIS N.V.,TT International,0.84,archive
2016-12-05,NL0000387058,TomTom N.V.,AHL Partners LLP,0.47,archive
2016-12-05,LU0569974404,Aperam S.A.,BNP Paribas S.A.,0.81,archive
2016-12-05,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.61,archive
2016-12-05,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,0.5,archive
2016-12-05,NL0009432491,Koninklijke Vopak N.V.,Marshall Wace LLP,0.51,archive
2016-12-05,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.74,archive
2016-12-05,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.7,archive
2016-12-05,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.49,archive
2016-12-02,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.69,archive
2016-12-02,NL0000387058,TomTom N.V.,AHL Partners LLP,0.5,archive
2016-12-02,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.63,archive
2016-12-02,NL0000360618,SBM Offshore N.V.,Marshall Wace LLP,0.68,archive
2016-12-02,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.49,archive
2016-12-02,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,1.01,archive
2016-12-01,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.76,archive
2016-12-01,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",0.79,archive
2016-12-01,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.57,archive
2016-12-01,NL0000387058,TomTom N.V.,JPMorgan Asset Management (UK) Ltd.,0.99,archive
2016-12-01,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.56,archive
2016-12-01,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.69,archive
2016-12-01,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.5,archive
2016-11-30,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.8,archive
2016-11-30,NL0000360618,SBM Offshore N.V.,Marshall Wace LLP,0.72,archive
2016-11-30,NL0006237562,ARCADIS N.V.,"WorldQuant, LLC",0.49,archive
2016-11-30,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",1.02,archive
2016-11-29,LU0323134006,ArcelorMittal S.A.,"AQR Capital Management, LLC",1.28,archive
2016-11-29,LU0569974404,Aperam S.A.,BNP Paribas S.A.,0.76,archive
2016-11-28,NL0000360618,SBM Offshore N.V.,"BlackRock Institutional Trust Company, National Association",0.52,archive
2016-11-28,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.89,archive
2016-11-28,NL0000360618,SBM Offshore N.V.,Marshall Wace LLP,0.62,archive
2016-11-25,LU0569974404,Aperam S.A.,"Angelo, Gordon & Co. L.P.",1.74,archive
2016-11-25,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",0.64,archive
2016-11-25,LU0569974404,Aperam S.A.,BNP Paribas S.A.,0.8,archive
2016-11-25,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.49,archive
2016-11-25,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.58,archive
2016-11-25,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.78,archive
2016-11-24,LU0569974404,Aperam S.A.,"Angelo, Gordon & Co. L.P.",1.45,archive
2016-11-24,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",0.59,archive
2016-11-24,NL0009269109,Koninklijke Heijmans N.V.,GSA Capital Partners LLP,0.62,archive
2016-11-24,NL0006237562,ARCADIS N.V.,TT International,0.94,archive
2016-11-24,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",0.91,archive
2016-11-23,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,1.96,archive
2016-11-23,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",0.6,archive
2016-11-23,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.5,archive
2016-11-23,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,1.0,archive
2016-11-22,NL0000360618,SBM Offshore N.V.,Marshall Wace LLP,0.51,archive
2016-11-22,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.82,archive
2016-11-21,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,2.16,archive
2016-11-21,NL0000387058,TomTom N.V.,AHL Partners LLP,0.49,archive
2016-11-21,LU0569974404,Aperam S.A.,BNP Paribas S.A.,0.73,archive
2016-11-21,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.48,archive
2016-11-21,LU0569974404,Aperam S.A.,CQS (UK) LLP,2.6,archive
2016-11-21,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.79,archive
2016-11-21,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.49,archive
2016-11-21,NL0006237562,ARCADIS N.V.,"WorldQuant, LLC",0.5,archive
2016-11-18,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,2.28,archive
2016-11-18,NL0000337319,Koninklijke BAM Groep N.V.,"Algert Global, LLC",0.5,archive
2016-11-18,NL0000352565,Fugro N.V.,Arrowgrass Capital Partners LLP,0.49,archive
2016-11-18,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.52,archive
2016-11-18,NL0000352565,Fugro N.V.,HBK Investments LP,0.97,archive
2016-11-18,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.61,archive
2016-11-18,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.8,archive
2016-11-17,NL0000387058,TomTom N.V.,AHL Partners LLP,0.5,archive
2016-11-17,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",0.88,archive
2016-11-17,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,0.7,archive
2016-11-17,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.61,archive
2016-11-17,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.56,archive
2016-11-17,NL0000352565,Fugro N.V.,UBS Asset Management (UK) Ltd.,1.47,archive
2016-11-17,NL0009739416,PostNL N.V.,White Square Partners Fund LP,0.7,archive
2016-11-16,NL0000352565,Fugro N.V.,"AQR Capital Management, LLC",0.78,archive
2016-11-16,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",0.5,archive
2016-11-16,NL0011821392,Signify N.V.,"Coatue Management, L.L.C.",0.84,archive
2016-11-16,NL0000352565,Fugro N.V.,UBS Asset Management (UK) Ltd.,1.31,archive
2016-11-15,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.72,archive
2016-11-15,BE0003818359,Lakefront Biotherapeutics NV,Oxford Asset Management,0.51,archive
2016-11-15,NL0000360618,SBM Offshore N.V.,Oxford Asset Management,0.61,archive
2016-11-15,NL0009739416,PostNL N.V.,White Square Partners Fund LP,0.63,archive
2016-11-14,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.95,archive
2016-11-14,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.56,archive
2016-11-14,NL0006237562,ARCADIS N.V.,TT International,0.86,archive
2016-11-11,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,2.35,archive
2016-11-11,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",0.49,archive
2016-11-11,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.6,archive
2016-11-11,NL0006237562,ARCADIS N.V.,TT International,0.92,archive
2016-11-11,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.4,archive
2016-11-10,LU0569974404,Aperam S.A.,Adage Capital Management L.P.,2.48,archive
2016-11-10,NL0000387058,TomTom N.V.,AHL Partners LLP,0.48,archive
2016-11-10,NL0000337319,Koninklijke BAM Groep N.V.,BlackRock Investment Management (UK) Limited,0.45,archive
2016-11-10,NL0000289213,Wereldhave N.V.,BlackRock Investment Management (UK) Limited,0.79,archive
2016-11-10,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.83,archive
2016-11-10,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.04,archive
2016-11-10,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.61,archive
2016-11-10,NL0000337319,Koninklijke BAM Groep N.V.,Oxford Asset Management,0.49,archive
2016-11-10,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.36,archive
2016-11-10,NL0009739416,PostNL N.V.,White Square Partners Fund LP,0.56,archive
2016-11-09,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,0.61,archive
2016-11-09,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,0.7,archive
2016-11-09,NL0006237562,ARCADIS N.V.,"Lucerne Capital Management, L.P.",0.68,archive
2016-11-09,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.12,archive
2016-11-09,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,0.5,archive
2016-11-09,NL0000289213,Wereldhave N.V.,Millennium International Management LP,0.48,archive
2016-11-09,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.52,archive
2016-11-08,LU0323134006,ArcelorMittal S.A.,Adage Capital Management L.P.,0.21,archive
2016-11-08,NL0010273215,ASML Holding N.V.,"AQR Capital Management, LLC",0.49,archive
2016-11-08,NL0000352565,Fugro N.V.,"AQR Capital Management, LLC",0.87,archive
2016-11-08,NL0000352565,Fugro N.V.,JPMorgan Asset Management (UK) Ltd.,1.13,archive
2016-11-08,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.72,archive
2016-11-08,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.22,archive
2016-11-08,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,0.95,archive
2016-11-07,NL0010273215,ASML Holding N.V.,"AQR Capital Management, LLC",0.5,archive
2016-11-07,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.2,archive
2016-11-04,NL0009739416,PostNL N.V.,BlackRock Investment Management (UK) Limited,0.44,archive
2016-11-04,NL0000289213,Wereldhave N.V.,BlackRock Investment Management (UK) Limited,0.88,archive
2016-11-04,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,0.63,archive
2016-11-04,NL0009269109,Koninklijke Heijmans N.V.,GSA Capital Partners LLP,0.5,archive
2016-11-04,NL0000360618,SBM Offshore N.V.,Oxford Asset Management,0.59,archive
2016-11-03,NL0000337319,Koninklijke BAM Groep N.V.,BlackRock Investment Management (UK) Limited,0.59,archive
2016-11-03,NL0009739416,PostNL N.V.,BlackRock Investment Management (UK) Limited,0.59,archive
2016-11-03,NL0009269109,Koninklijke Heijmans N.V.,GSA Capital Partners LLP,0.49,archive
2016-11-03,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.37,archive
2016-11-03,BE0003818359,Lakefront Biotherapeutics NV,Millennium International Management LP,0.45,archive
2016-11-03,NL0000360618,SBM Offshore N.V.,Oxford Asset Management,0.6,archive
2016-11-03,NL0000387058,TomTom N.V.,Oxford Asset Management,0.61,archive
2016-11-02,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",0.8,archive
2016-11-02,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",0.49,archive
2016-11-02,NL0009739416,PostNL N.V.,BlackRock Investment Management (UK) Limited,0.71,archive
2016-11-02,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,0.5,archive
2016-11-02,NL0000289213,Wereldhave N.V.,Millennium International Management LP,0.63,archive
2016-11-02,NL0006237562,ARCADIS N.V.,TT International,1.0,archive
2016-11-02,NL0000352565,Fugro N.V.,UBS Asset Management (UK) Ltd.,1.21,archive
2016-11-01,NL0000352565,Fugro N.V.,BNP Paribas S.A.,0.71,archive
2016-11-01,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,0.5,archive
2016-11-01,NL0010776944,Brunel International N.V.,JPMorgan Asset Management (UK) Ltd.,0.59,archive
2016-11-01,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.61,archive
2016-11-01,BE0003818359,Lakefront Biotherapeutics NV,Millennium International Management LP,0.5,archive
2016-11-01,NL0000352565,Fugro N.V.,UBS Asset Management (UK) Ltd.,1.32,archive
2016-10-31,NL0000289213,Wereldhave N.V.,BlackRock Investment Management (UK) Limited,0.99,archive
2016-10-31,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.4,archive
2016-10-31,NL0000387058,TomTom N.V.,Systematica Investments Limited,0.5,archive
2016-10-28,NL0000352565,Fugro N.V.,HBK Investments LP,0.81,archive
2016-10-28,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.47,archive
2016-10-28,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",0.83,archive
2016-10-27,NL0000352565,Fugro N.V.,"AQR Capital Management, LLC",0.96,archive
2016-10-27,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.9,archive
2016-10-27,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.59,archive
2016-10-27,NL0006237562,ARCADIS N.V.,TT International,0.93,archive
2016-10-26,NL0000360618,SBM Offshore N.V.,"BlackRock Institutional Trust Company, National Association",0.49,archive
2016-10-26,NL0009739416,PostNL N.V.,BlackRock Investment Management (UK) Limited,0.8,archive
2016-10-26,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,0.5,archive
2016-10-26,NL0000289213,Wereldhave N.V.,Millennium International Management LP,0.59,archive
2016-10-26,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",0.73,archive
2016-10-25,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",0.5,archive
2016-10-25,NL0000352565,Fugro N.V.,BNP Paribas S.A.,0.67,archive
2016-10-25,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.89,archive
2016-10-25,NL0009269109,Koninklijke Heijmans N.V.,GSA Capital Partners LLP,0.5,archive
2016-10-25,NL0000352565,Fugro N.V.,HBK Investments LP,0.75,archive
2016-10-25,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.32,archive
2016-10-25,NL0000387058,TomTom N.V.,Oxford Asset Management,0.5,archive
2016-10-25,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,0.76,archive
2016-10-25,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",0.66,archive
2016-10-24,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",2.58,archive
2016-10-24,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.9,archive
2016-10-24,NL0000352565,Fugro N.V.,HBK Investments LP,0.64,archive
2016-10-21,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.89,archive
2016-10-21,NL0000360618,SBM Offshore N.V.,Oxford Asset Management,0.59,archive
2016-10-21,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,1.15,archive
2016-10-21,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",0.5,archive
2016-10-20,NL0000387058,TomTom N.V.,AHL Partners LLP,0.56,archive
2016-10-20,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",0.1,archive
2016-10-20,NL0000352565,Fugro N.V.,Arrowgrass Capital Partners LLP,0.59,archive
2016-10-20,NL0009739416,PostNL N.V.,BlackRock Investment Management (UK) Limited,0.71,archive
2016-10-20,LU0569974404,Aperam S.A.,CQS (UK) LLP,2.34,archive
2016-10-20,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.48,archive
2016-10-20,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.2,archive
2016-10-19,NL0000292324,NSI N.V.,BlackRock Investment Management (UK) Limited,0.61,archive
2016-10-19,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.53,archive
2016-10-19,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,0.5,archive
2016-10-19,BE0003818359,Lakefront Biotherapeutics NV,Oxford Asset Management,0.49,archive
2016-10-19,NL0000352565,Fugro N.V.,"WorldQuant, LLC",0.49,archive
2016-10-18,LU0569974404,Aperam S.A.,"Angelo, Gordon & Co. L.P.",1.32,archive
2016-10-18,NL0010776944,Brunel International N.V.,BlackRock Investment Management (UK) Limited,0.51,archive
2016-10-18,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.9,archive
2016-10-18,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.63,archive
2016-10-18,LU0569974404,Aperam S.A.,CQS (UK) LLP,2.0,archive
2016-10-17,NL0000360618,SBM Offshore N.V.,"BlackRock Institutional Trust Company, National Association",0.53,archive
2016-10-17,NL0000337319,Koninklijke BAM Groep N.V.,BlackRock Investment Management (UK) Limited,0.68,archive
2016-10-17,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.14,archive
2016-10-14,NL0000292324,NSI N.V.,BlackRock Investment Management (UK) Limited,0.51,archive
2016-10-14,NL0000289213,Wereldhave N.V.,BlackRock Investment Management (UK) Limited,1.02,archive
2016-10-14,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,0.49,archive
2016-10-14,NL0000289213,Wereldhave N.V.,Millennium International Management LP,0.66,archive
2016-10-13,NL0000387058,TomTom N.V.,AHL Partners LLP,0.6,archive
2016-10-13,NL0000352565,Fugro N.V.,"AQR Capital Management, LLC",1.07,archive
2016-10-13,LU0569974404,Aperam S.A.,BNP Paribas S.A.,0.99,archive
2016-10-13,NL0000387058,TomTom N.V.,Marshall Wace LLP,1.06,archive
2016-10-12,NL0000360618,SBM Offshore N.V.,AHL Partners LLP,0.48,archive
2016-10-12,NL0000360618,SBM Offshore N.V.,"D.E. Shaw & Co., L.P.",0.49,archive
2016-10-12,NL0010776944,Brunel International N.V.,JPMorgan Asset Management (UK) Ltd.,0.61,archive
2016-10-12,NL0000387058,TomTom N.V.,"PDT Partners, LLC",0.52,archive
2016-10-11,LU0569974404,Aperam S.A.,"Angelo, Gordon & Co. L.P.",1.24,archive
2016-10-11,LU0569974404,Aperam S.A.,CQS (UK) LLP,1.87,archive
2016-10-11,NL0010776944,Brunel International N.V.,JPMorgan Asset Management (UK) Ltd.,0.59,archive
2016-10-11,NL0000352565,Fugro N.V.,JPMorgan Asset Management (UK) Ltd.,0.81,archive
2016-10-11,NL0000337319,Koninklijke BAM Groep N.V.,Linden Advisors LP,0.42,archive
2016-10-11,NL0000352565,Fugro N.V.,Marshall Wace LLP,0.41,archive
2016-10-11,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.9,archive
2016-10-10,NL0000852564,Aalberts N.V.,BlackRock Investment Management (UK) Limited,0.45,archive
2016-10-10,NL0000360618,SBM Offshore N.V.,Capital Fund Management S.A.,0.82,archive
2016-10-10,NL0000009132,Akzo Nobel N.V.,Citadel Europe LLP,0.5,archive
2016-10-10,LU0569974404,Aperam S.A.,CQS (UK) LLP,1.47,archive
2016-10-10,NL0000352565,Fugro N.V.,Marshall Wace LLP,0.5,archive
2016-10-07,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",1.0,archive
2016-10-07,NL0000352565,Fugro N.V.,Marshall Wace LLP,0.65,archive
2016-10-07,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.83,archive
2016-10-06,NL0000360618,SBM Offshore N.V.,AHL Partners LLP,0.58,archive
2016-10-06,NL0000303709,AEGON Ltd.,"AQR Capital Management, LLC",0.7,archive
2016-10-06,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,0.51,archive
2016-10-05,LU0569974404,Aperam S.A.,"Angelo, Gordon & Co. L.P.",1.62,archive
2016-10-05,NL0000387058,TomTom N.V.,Marshall Wace LLP,0.74,archive
