isin,position_holder,issuer_name,position_date,net_short_position,source
NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,2018-06-22,3.48,archive
NL0000352565,"WorldQuant, LLC",Fugro N.V.,2018-06-22,1.21,archive
NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,2018-06-22,0.7,archive
NL0000289213,Citadel Advisors II LLC,Wereldhave N.V.,2018-06-21,0.61,archive
NL0012866412,CQS (UK) LLP,BE Semiconductor Industries N.V.,2018-06-21,0.79,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-06-21,1.82,archive
NL0000289213,Millennium International Management LP,Wereldhave N.V.,2018-06-21,1.1,archive
NL0010391025,"WorldQuant, LLC",Pharming Group N.V.,2018-06-21,0.49,archive
NL0000352565,BlueCrest Capital Management Limited,Fugro N.V.,2018-06-20,0.62,archive
NL0000289213,Citadel Advisors II LLC,Wereldhave N.V.,2018-06-20,0.58,archive
NL0000352565,HBK Investments LP,Fugro N.V.,2018-06-20,1.3,archive
NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,2018-06-20,1.2,archive
NL0010391025,"WorldQuant, LLC",Pharming Group N.V.,2018-06-20,0.5,archive
NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,2018-06-20,0.65,archive
NL0009739416,Capital Fund Management S.A.,PostNL N.V.,2018-06-19,0.9,archive
NL0000289213,Citadel Advisors II LLC,Wereldhave N.V.,2018-06-19,0.49,archive
LU0569974404,CQS (UK) LLP,Aperam S.A.,2018-06-19,0.59,archive
NL0006237562,Lansdowne Partners (UK) LLP,ARCADIS N.V.,2018-06-19,2.12,archive
NL0000352565,Marshall Wace LLP,Fugro N.V.,2018-06-19,0.82,archive
NL0009739416,Marshall Wace LLP,PostNL N.V.,2018-06-19,0.79,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-19,0.46,archive
NL0000352565,AHL Partners LLP,Fugro N.V.,2018-06-18,1.2,archive
NL0010773842,B&G Master Fund Plc,NN Group N.V.,2018-06-18,0.68,archive
NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,2018-06-18,1.12,archive
NL0006237562,Lansdowne Partners (UK) LLP,ARCADIS N.V.,2018-06-18,2.01,archive
NL0009739416,Marshall Wace LLP,PostNL N.V.,2018-06-18,0.81,archive
NL0000387058,Marshall Wace LLP,TomTom N.V.,2018-06-18,0.7,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-06-18,2.58,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-18,0.88,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-18,0.53,archive
BE0003818359,"WorldQuant, LLC",Galapagos NV,2018-06-18,0.59,archive
BE0003818359,"AQR Capital Management, LLC",Galapagos NV,2018-06-15,2.49,archive
NL0000387058,"Arrowstreet Capital, Limited Partnership",TomTom N.V.,2018-06-15,0.69,archive
NL0009739416,Jupiter Investment Management Limited,PostNL N.V.,2018-06-15,0.82,archive
NL0006237562,Lansdowne Partners (UK) LLP,ARCADIS N.V.,2018-06-15,1.92,archive
NL0000352565,Marshall Wace LLP,Fugro N.V.,2018-06-15,0.74,archive
NL0009739416,Marshall Wace LLP,PostNL N.V.,2018-06-15,0.72,archive
NL0000888691,Millennium Capital Partners LLP,AMG Critical Materials N.V.,2018-06-15,0.5,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-15,0.9,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-15,0.6,archive
NL0009739416,"WorldQuant, LLC",PostNL N.V.,2018-06-15,0.86,archive
NL0000352565,Capital Fund Management S.A.,Fugro N.V.,2018-06-14,1.79,archive
NL0010558797,Capital Fund Management S.A.,OCI N.V.,2018-06-14,0.69,archive
NL0006237562,GSA Capital Partners LLP,ARCADIS N.V.,2018-06-14,0.5,archive
NL0000289213,GSA Capital Partners LLP,Wereldhave N.V.,2018-06-14,0.59,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-14,0.55,archive
FR0013326246,Omni Partners LLP,Unibail-Rodamco-Westfield SE,2018-06-14,0.06,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-14,0.73,archive
NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,2018-06-14,3.35,archive
NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,2018-06-14,0.81,archive
BE0003818359,"AQR Capital Management, LLC",Galapagos NV,2018-06-13,2.5,archive
NL0000352565,Citadel Europe LLP,Fugro N.V.,2018-06-13,0.8,archive
NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,2018-06-13,1.0,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-13,0.65,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-13,0.81,archive
NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,2018-06-13,3.1,archive
BE0003818359,"AQR Capital Management, LLC",Galapagos NV,2018-06-12,2.49,archive
NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,2018-06-12,2.19,archive
NL0012866412,CQS (UK) LLP,BE Semiconductor Industries N.V.,2018-06-12,0.91,archive
NL0009739416,Jupiter Investment Management Limited,PostNL N.V.,2018-06-12,0.7,archive
NL0009739416,Marshall Wace LLP,PostNL N.V.,2018-06-12,0.61,archive
NL0000387058,Marshall Wace LLP,TomTom N.V.,2018-06-12,0.61,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-12,0.74,archive
NL0000352565,RAM Active Investments SA,Fugro N.V.,2018-06-12,0.47,archive
NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,2018-06-12,2.95,archive
NL0009739416,Systematica Investments Limited,PostNL N.V.,2018-06-12,0.5,archive
NL0000303709,Viking Global Investors LP,AEGON Ltd.,2018-06-12,0.89,archive
NL0000352565,Capital Fund Management S.A.,Fugro N.V.,2018-06-11,1.81,archive
NL0010558797,Capital Fund Management S.A.,OCI N.V.,2018-06-11,0.7,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-06-11,1.7,archive
NL0000888691,Millennium Capital Partners LLP,AMG Critical Materials N.V.,2018-06-11,0.49,archive
NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,2018-06-11,2.88,archive
NL0000352565,AHL Partners LLP,Fugro N.V.,2018-06-08,1.19,archive
BE0003818359,"AQR Capital Management, LLC",Galapagos NV,2018-06-08,2.5,archive
NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2018-06-08,2.21,archive
NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,2018-06-08,0.51,archive
NL0009739416,Jupiter Investment Management Limited,PostNL N.V.,2018-06-08,0.62,archive
NL0000337319,Linden Advisors LP,Koninklijke BAM Groep N.V.,2018-06-08,0.58,archive
NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2018-06-08,1.46,archive
NL0009739416,Marshall Wace LLP,PostNL N.V.,2018-06-08,0.52,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-08,0.89,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-08,0.99,archive
NL0012866412,Pictet Asset Management S.A.,BE Semiconductor Industries N.V.,2018-06-08,0.54,archive
NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,2018-06-08,0.71,archive
BE0003818359,"AQR Capital Management, LLC",Galapagos NV,2018-06-07,2.49,archive
NL0000352565,Capital Fund Management S.A.,Fugro N.V.,2018-06-07,1.79,archive
NL0010558797,Capital Fund Management S.A.,OCI N.V.,2018-06-07,0.69,archive
NL0000337319,Citadel Advisors II LLC,Koninklijke BAM Groep N.V.,2018-06-07,0.86,archive
NL0000352565,Marshall Wace LLP,Fugro N.V.,2018-06-07,0.62,archive
NL0000387058,Marshall Wace LLP,TomTom N.V.,2018-06-07,0.53,archive
NL0000352565,Systematica Investments Limited,Fugro N.V.,2018-06-07,0.8,archive
NL0000303709,Viking Global Investors LP,AEGON Ltd.,2018-06-07,0.99,archive
NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,2018-06-07,0.67,archive
NL0000387058,"Arrowstreet Capital, Limited Partnership",TomTom N.V.,2018-06-06,0.7,archive
NL0009739416,Capital Fund Management S.A.,PostNL N.V.,2018-06-06,0.8,archive
NL0000337319,Citadel Advisors II LLC,Koninklijke BAM Groep N.V.,2018-06-06,0.91,archive
NL0011821392,Lone Pine Capital LLC,Signify N.V.,2018-06-06,1.4,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-06,1.02,archive
NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,2018-06-06,0.57,archive
NL0009739416,"WorldQuant, LLC",PostNL N.V.,2018-06-06,0.97,archive
BE0003818359,AHL Partners LLP,Galapagos NV,2018-06-05,0.59,archive
NL0000009082,"AQR Capital Management, LLC",Koninklijke KPN N.V.,2018-06-05,1.2,archive
NL0000387058,"Arrowstreet Capital, Limited Partnership",TomTom N.V.,2018-06-05,0.69,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-06-05,0.49,archive
NL0000337319,Citadel Advisors II LLC,Koninklijke BAM Groep N.V.,2018-06-05,0.86,archive
NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,2018-06-05,0.48,archive
NL0000352565,Lazard Asset Management LLC,Fugro N.V.,2018-06-05,0.59,archive
NL0011821392,Lone Pine Capital LLC,Signify N.V.,2018-06-05,1.03,archive
NL0000352565,Marshall Wace LLP,Fugro N.V.,2018-06-05,0.55,archive
NL0000289213,Odey Asset Management LLP,Wereldhave N.V.,2018-06-05,0.47,archive
FR0013326246,Omni Partners LLP,Unibail-Rodamco-Westfield SE,2018-06-05,0.52,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-06-05,0.99,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-06-04,0.57,archive
NL0000289213,Citadel Advisors II LLC,Wereldhave N.V.,2018-06-04,0.58,archive
NL0009739416,Jupiter Investment Management Limited,PostNL N.V.,2018-06-04,0.53,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-06-04,0.97,archive
NL0000289213,Millennium International Management LP,Wereldhave N.V.,2018-06-04,1.0,archive
NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,2018-06-04,0.52,archive
NL0000303709,B&G Master Fund Plc,AEGON Ltd.,2018-06-01,0.78,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-06-01,0.64,archive
NL0000289213,Citadel Advisors II LLC,Wereldhave N.V.,2018-06-01,0.61,archive
NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,2018-06-01,2.72,archive
NL0011821392,Scopia Capital Management LP,Signify N.V.,2018-06-01,2.16,archive
BE0003818359,"WorldQuant, LLC",Galapagos NV,2018-06-01,0.69,archive
NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,2018-06-01,0.49,archive
NL0000303709,B&G Master Fund Plc,AEGON Ltd.,2018-05-31,0.8,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-05-31,0.72,archive
NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,2018-05-31,0.51,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-31,2.67,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-05-31,1.0,archive
BE0003818359,Millennium International Management LP,Galapagos NV,2018-05-31,0.46,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-31,1.06,archive
NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,2018-05-30,0.49,archive
NL0012866412,"Davidson Kempner European Partners, LLP",BE Semiconductor Industries N.V.,2018-05-30,0.99,archive
NL0000289213,Millennium International Management LP,Wereldhave N.V.,2018-05-30,0.92,archive
NL0000352565,"WorldQuant, LLC",Fugro N.V.,2018-05-30,1.12,archive
BE0003818359,"WorldQuant, LLC",Galapagos NV,2018-05-30,0.72,archive
BE0003818359,AHL Partners LLP,Galapagos NV,2018-05-29,0.68,archive
NL0000352565,BlueCrest Capital Management Limited,Fugro N.V.,2018-05-29,0.59,archive
NL0000289213,"Clinton Group, Inc",Wereldhave N.V.,2018-05-29,0.72,archive
NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,2018-05-29,0.51,archive
NL0012650360,"Goldman Sachs Group Inc., The",RHI Magnesita N.V.,2018-05-29,0.88,archive
NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2018-05-29,1.59,archive
NL0000337319,Oxford Asset Management,Koninklijke BAM Groep N.V.,2018-05-29,0.51,archive
NL0000352565,Systematica Investments Limited,Fugro N.V.,2018-05-29,0.71,archive
NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,2018-05-29,0.5,archive
NL0011279492,Capital Fund Management S.A.,Flow Traders Ltd.,2018-05-28,0.69,archive
NL0009739416,Capital Fund Management S.A.,PostNL N.V.,2018-05-28,0.7,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-05-28,1.61,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-28,2.75,archive
NL0000352565,"WorldQuant, LLC",Fugro N.V.,2018-05-28,1.04,archive
NL0000009082,"AQR Capital Management, LLC",Koninklijke KPN N.V.,2018-05-25,1.1,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-05-25,1.59,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-25,2.85,archive
BE0003818359,Oxford Asset Management,Galapagos NV,2018-05-25,0.49,archive
NL0000352565,RAM Active Investments SA,Fugro N.V.,2018-05-25,0.61,archive
NL0000352565,Systematica Investments Limited,Fugro N.V.,2018-05-25,0.69,archive
NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2018-05-24,2.1,archive
NL0000387058,"Arrowstreet Capital, Limited Partnership",TomTom N.V.,2018-05-24,0.79,archive
NL0000289213,GSA Capital Partners LLP,Wereldhave N.V.,2018-05-24,0.69,archive
NL0000352565,HBK Investments LP,Fugro N.V.,2018-05-24,1.21,archive
NL0011821392,Kintbury Capital LLP,Signify N.V.,2018-05-24,0.39,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-24,2.97,archive
NL0000888691,Millennium Capital Partners LLP,AMG Critical Materials N.V.,2018-05-24,0.5,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-05-24,0.91,archive
NL0000289213,Millennium International Management LP,Wereldhave N.V.,2018-05-24,0.81,archive
BE0003818359,Oxford Asset Management,Galapagos NV,2018-05-24,0.5,archive
NL0000352565,"WorldQuant, LLC",Fugro N.V.,2018-05-24,0.9,archive
NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,2018-05-24,0.49,archive
NL0009739416,"WorldQuant, LLC",PostNL N.V.,2018-05-24,1.03,archive
NL0000352565,BlueCrest Capital Management Limited,Fugro N.V.,2018-05-23,0.6,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-05-23,0.8,archive
NL0011279492,Capital Fund Management S.A.,Flow Traders Ltd.,2018-05-23,0.7,archive
NL0012866412,"Davidson Kempner European Partners, LLP",BE Semiconductor Industries N.V.,2018-05-23,1.0,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-05-23,1.61,archive
BE0003818359,Oxford Asset Management,Galapagos NV,2018-05-23,0.49,archive
NL0010391025,Oxford Asset Management,Pharming Group N.V.,2018-05-23,0.53,archive
NL0000352565,"WorldQuant, LLC",Fugro N.V.,2018-05-23,0.83,archive
NL0000337319,Citadel Advisors II LLC,Koninklijke BAM Groep N.V.,2018-05-22,0.78,archive
NL0010558797,Marshall Wace LLP,OCI N.V.,2018-05-22,0.6,archive
BE0003818359,Millennium International Management LP,Galapagos NV,2018-05-22,0.57,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-22,1.16,archive
NL0009739416,"WorldQuant, LLC",PostNL N.V.,2018-05-22,0.98,archive
NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2018-05-21,2.09,archive
NL0006237562,Lansdowne Partners (UK) LLP,ARCADIS N.V.,2018-05-21,1.86,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-05-21,1.58,archive
BE0003818359,Millennium International Management LP,Galapagos NV,2018-05-21,0.61,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-21,1.09,archive
NL0011821392,Tybourne Capital Management (HK) Limited,Signify N.V.,2018-05-21,1.66,archive
NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2018-05-18,2.1,archive
NL0010558797,"Arrowstreet Capital, Limited Partnership",OCI N.V.,2018-05-18,0.47,archive
NL0000289213,Citadel Advisors II LLC,Wereldhave N.V.,2018-05-18,0.5,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-18,3.0,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-18,1.13,archive
NL0000352565,Systematica Investments Limited,Fugro N.V.,2018-05-18,0.79,archive
NL0011821392,Tybourne Capital Management (HK) Limited,Signify N.V.,2018-05-18,1.74,archive
NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,2018-05-18,0.59,archive
BE0003818359,AHL Partners LLP,Galapagos NV,2018-05-17,0.7,archive
NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,2018-05-17,2.29,archive
NL0012650360,"Goldman Sachs Group Inc., The",RHI Magnesita N.V.,2018-05-17,0.9,archive
NL0010391025,Marshall Wace LLP,Pharming Group N.V.,2018-05-17,0.49,archive
NL0012866412,"PDT Partners, LLC",BE Semiconductor Industries N.V.,2018-05-17,0.48,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-17,1.27,archive
NL0011821392,Tybourne Capital Management (HK) Limited,Signify N.V.,2018-05-17,2.17,archive
NL0000009082,"AQR Capital Management, LLC",Koninklijke KPN N.V.,2018-05-16,1.01,archive
LU0569974404,"Arrowstreet Capital, Limited Partnership",Aperam S.A.,2018-05-16,0.49,archive
NL0000289213,GSA Capital Partners LLP,Wereldhave N.V.,2018-05-16,0.77,archive
NL0006237562,Lansdowne Partners (UK) LLP,ARCADIS N.V.,2018-05-16,1.7,archive
NL0010391025,Marshall Wace LLP,Pharming Group N.V.,2018-05-16,0.63,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-16,2.92,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-05-16,0.89,archive
NL0000289213,Odey Asset Management LLP,Wereldhave N.V.,2018-05-16,0.5,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-16,1.16,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",Flow Traders Ltd.,2018-05-16,0.75,archive
NL0000352565,AHL Partners LLP,Fugro N.V.,2018-05-15,1.28,archive
NL0000009082,"AQR Capital Management, LLC",Koninklijke KPN N.V.,2018-05-15,0.99,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-05-15,0.79,archive
NL0010558797,Capital Fund Management S.A.,OCI N.V.,2018-05-15,0.79,archive
NL0000352565,HBK Investments LP,Fugro N.V.,2018-05-15,1.18,archive
NL0000352565,Marshall Wace LLP,Fugro N.V.,2018-05-15,0.46,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-15,2.75,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-05-15,0.9,archive
NL0000352565,Arrowgrass Capital Partners LLP,Fugro N.V.,2018-05-14,0.58,archive
NL0000352565,HBK Investments LP,Fugro N.V.,2018-05-14,1.31,archive
NL0010558797,Marshall Wace LLP,OCI N.V.,2018-05-14,0.59,archive
NL0010391025,Marshall Wace LLP,Pharming Group N.V.,2018-05-14,0.84,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-05-14,0.89,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-14,1.25,archive
NL0000337319,Systematica Investments Limited,Koninklijke BAM Groep N.V.,2018-05-14,0.48,archive
NL0006237562,AKO Capital LLP,ARCADIS N.V.,2018-05-11,1.31,archive
NL0000009082,"AQR Capital Management, LLC",Koninklijke KPN N.V.,2018-05-11,1.0,archive
NL0012650360,"Goldman Sachs Group Inc., The",RHI Magnesita N.V.,2018-05-11,0.87,archive
NL0000352565,Marshall Wace LLP,Fugro N.V.,2018-05-11,0.5,archive
NL0010558797,Marshall Wace LLP,OCI N.V.,2018-05-11,0.6,archive
NL0010558797,"AQR Capital Management, LLC",OCI N.V.,2018-05-10,1.19,archive
NL0011279492,Capital Fund Management S.A.,Flow Traders Ltd.,2018-05-10,0.6,archive
NL0000352565,HBK Investments LP,Fugro N.V.,2018-05-10,1.21,archive
NL0000352565,Lazard Asset Management LLC,Fugro N.V.,2018-05-10,0.6,archive
NL0006237562,Marshall Wace LLP,ARCADIS N.V.,2018-05-10,1.68,archive
NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2018-05-10,1.6,archive
NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,2018-05-10,0.9,archive
BE0003818359,Millennium International Management LP,Galapagos NV,2018-05-10,0.59,archive
NL0000352565,Oxford Asset Management,Fugro N.V.,2018-05-10,1.31,archive
NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,2018-05-10,1.36,archive
NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2018-05-09,2.09,archive
NL0000352565,Canada Pension Plan Investment Board,Fugro N.V.,2018-05-09,0.79,archive
NL0010391025,Marshall Wace LLP,Pharming Group N.V.,2018-05-09,1.09,archive
NL0000289213,Marshall Wace LLP,Wereldhave N.V.,2018-05-09,2.61,archive
BE0003818359,Millennium International Management LP,Galapagos NV,2018-05-09,0.6,archive
NL0000303709,Viking Global Investors LP,AEGON Ltd.,2018-05-09,1.01,archive
NL0000352565,"WorldQuant, LLC",Fugro N.V.,2018-05-09,0.78,archive
NL0000352565,BlueCrest Capital Management Limited,Fugro N.V.,2018-05-08,0.54,archive
NL0009739416,"BlueMountain Capital Management, LLC",PostNL N.V.,2018-05-08,0.88,archive
NL0011821392,Kintbury Capital LLP,Signify N.V.,2018-05-08,0.57,archive
NL0010391025,Marshall Wace LLP,Pharming Group N.V.,2018-05-08,1.27,archive
NL0000352565,Myriad Opportunities Master Fund Limited,Fugro N.V.,2018-05-08,0.48,archive
NL0012866412,"PDT Partners, LLC",BE Semiconductor Industries N.V.,2018-05-08,0.57,archive
