position_date,isin,position_holder,issuer_name,net_short_position,source
2014-09-10,NL0000337319,TT International,Koninklijke BAM Groep N.V.,0.43,archive
2014-09-09,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.81,archive
2014-09-09,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.85,archive
2014-09-08,LU0323134006,Odey Asset Management LLP,ArcelorMittal S.A.,0.49,archive
2014-09-03,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.24,archive
2014-09-03,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.53,archive
2014-09-03,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.5,archive
2014-09-03,NL0000337319,"Lucerne Capital Management, L.P.",Koninklijke BAM Groep N.V.,0.51,archive
2014-09-02,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.0,archive
2014-09-02,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.72,archive
2014-08-29,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.19,archive
2014-08-29,NL0000352565,"BlackRock Institutional Trust Company, National Association",Fugro N.V.,0.5,archive
2014-08-29,NL0009432491,Fil Investment Services (UK) Limited,Koninklijke Vopak N.V.,0.59,archive
2014-08-28,NL0000337319,"Lucerne Capital Management, L.P.",Koninklijke BAM Groep N.V.,0.65,archive
2014-08-28,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.73,archive
2014-08-28,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.61,archive
2014-08-26,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.59,archive
2014-08-25,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.6,archive
2014-08-22,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.72,archive
2014-08-21,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,1.41,archive
2014-08-21,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.53,archive
2014-08-20,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,1.08,archive
2014-08-20,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.49,archive
2014-08-20,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.63,archive
2014-08-20,NL0000337319,TT International,Koninklijke BAM Groep N.V.,0.51,archive
2014-08-18,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.48,archive
2014-08-15,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.5,archive
2014-08-15,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.99,archive
2014-08-15,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.6,archive
2014-08-15,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.54,archive
2014-08-14,NL0000360618,Egerton Capital (UK) LLP,SBM Offshore N.V.,0.57,archive
2014-08-14,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.59,archive
2014-08-13,NL0000352565,Adelphi Capital LLP,Fugro N.V.,0.39,archive
2014-08-13,NL0000337319,TT International,Koninklijke BAM Groep N.V.,0.42,archive
2014-08-13,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.38,archive
2014-08-12,NL0000337319,"Lucerne Capital Management, L.P.",Koninklijke BAM Groep N.V.,0.54,archive
2014-08-12,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.0,archive
2014-08-12,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.64,archive
2014-08-12,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.55,archive
2014-08-11,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.82,archive
2014-08-11,NL0000352565,GAM Investment Management Lugano SA,Fugro N.V.,0.6,archive
2014-08-11,NL0000337319,"Lucerne Capital Management, L.P.",Koninklijke BAM Groep N.V.,0.38,archive
2014-08-11,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.54,archive
2014-08-11,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.67,archive
2014-08-08,NL0009432491,Adelphi Capital LLP,Koninklijke Vopak N.V.,0.6,archive
2014-08-08,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,0.91,archive
2014-08-08,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.75,archive
2014-08-08,NL0000337319,"Lucerne Capital Management, L.P.",Koninklijke BAM Groep N.V.,0.5,archive
2014-08-08,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,2.19,archive
2014-08-08,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.8,archive
2014-08-07,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.29,archive
2014-08-07,NL0000387058,"Discovery Capital Management, LLC",TomTom N.V.,0.79,archive
2014-08-07,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.8,archive
2014-08-07,LU0323134006,Odey Asset Management LLP,ArcelorMittal S.A.,0.5,archive
2014-08-06,NL0000337319,Oxford Asset Management,Koninklijke BAM Groep N.V.,0.62,archive
2014-08-06,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.72,archive
2014-08-05,NL0009432491,Adelphi Capital LLP,Koninklijke Vopak N.V.,0.51,archive
2014-08-05,NL0000352565,GAM Investment Management Lugano SA,Fugro N.V.,0.56,archive
2014-08-04,LU0323134006,"Discovery Capital Management, LLC",ArcelorMittal S.A.,0.46,archive
2014-08-04,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.62,archive
2014-08-01,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,0.82,archive
2014-08-01,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.9,archive
2014-08-01,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.6,archive
2014-07-31,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,0.74,archive
2014-07-31,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.4,archive
2014-07-31,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.59,archive
2014-07-31,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.86,archive
2014-07-31,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.55,archive
2014-07-31,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.53,archive
2014-07-30,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.6,archive
2014-07-30,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.79,archive
2014-07-30,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.46,archive
2014-07-25,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,2.72,archive
2014-07-25,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.57,archive
2014-07-25,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.82,archive
2014-07-25,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.31,archive
2014-07-24,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.62,archive
2014-07-24,LU0323134006,"Discovery Capital Management, LLC",ArcelorMittal S.A.,0.5,archive
2014-07-23,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.32,archive
2014-07-23,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.84,archive
2014-07-23,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.22,archive
2014-07-22,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.32,archive
2014-07-22,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.1,archive
2014-07-22,NL0000337319,TT International,Koninklijke BAM Groep N.V.,0.72,archive
2014-07-22,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.44,archive
2014-07-21,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.23,archive
2014-07-18,NL0000352565,AKO Capital LLP,Fugro N.V.,0.26,archive
2014-07-18,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.08,archive
2014-07-18,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.55,archive
2014-07-16,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.51,archive
2014-07-16,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.19,archive
2014-07-15,NL0000352565,AKO Capital LLP,Fugro N.V.,0.5,archive
2014-07-15,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,0.65,archive
2014-07-15,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.82,archive
2014-07-15,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.23,archive
2014-07-14,NL0000352565,AKO Capital LLP,Fugro N.V.,0.7,archive
2014-07-14,NL0000360618,AKO Capital LLP,SBM Offshore N.V.,0.57,archive
2014-07-14,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,1.08,archive
2014-07-14,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.62,archive
2014-07-11,NL0000352565,AKO Capital LLP,Fugro N.V.,0.82,archive
2014-07-11,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.72,archive
2014-07-11,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,0.99,archive
2014-07-11,NL0000337319,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,0.51,archive
2014-07-10,NL0000352565,Adelphi Capital LLP,Fugro N.V.,0.63,archive
2014-07-10,NL0000352565,AKO Capital LLP,Fugro N.V.,1.05,archive
2014-07-10,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,0.29,archive
2014-07-10,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.29,archive
2014-07-10,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.91,archive
2014-07-10,NL0000352565,Citadel Europe LLP,Fugro N.V.,0.36,archive
2014-07-10,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.64,archive
2014-07-10,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,0.89,archive
2014-07-09,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.37,archive
2014-07-09,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,0.74,archive
2014-07-08,NL0000352565,"AQR Capital Management, LLC",Fugro N.V.,1.46,archive
2014-07-08,NL0000337319,Marshall Wace LLP,Koninklijke BAM Groep N.V.,0.58,archive
2014-07-07,NL0000337319,TT International,Koninklijke BAM Groep N.V.,0.53,archive
2014-07-03,NL0009269109,"BlackRock Institutional Trust Company, National Association",Koninklijke Heijmans N.V.,0.57,archive
2014-07-01,NL0000352565,AKO Capital LLP,Fugro N.V.,1.45,archive
2014-07-01,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.77,archive
2014-07-01,NL0000352565,Lansdowne Partners (UK) LLP,Fugro N.V.,0.76,archive
2014-07-01,NL0000352565,Lansdowne Partners Limited,Fugro N.V.,0.0,archive
2014-07-01,LU0323134006,Odey Asset Management LLP,ArcelorMittal S.A.,0.52,archive
2014-06-27,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.8,archive
2014-06-27,NL0009269109,BlackRock Investment Management (UK) Limited,Koninklijke Heijmans N.V.,0.48,archive
2014-06-24,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,1.0,archive
2014-06-20,NL0009269109,"BlackRock Institutional Trust Company, National Association",Koninklijke Heijmans N.V.,0.68,archive
2014-06-18,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.52,archive
2014-06-17,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.42,archive
2014-06-17,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.39,archive
2014-06-16,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,0.9,archive
2014-06-13,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.27,archive
2014-06-12,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.7,archive
2014-06-11,NL0000352565,Citadel Europe LLP,Fugro N.V.,0.79,archive
2014-06-10,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.69,archive
2014-06-10,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.3,archive
2014-06-10,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.58,archive
2014-06-10,NL0000387058,TT International,TomTom N.V.,0.48,archive
2014-06-09,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,0.81,archive
2014-06-09,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.35,archive
2014-06-09,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.2,archive
2014-06-06,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.7,archive
2014-06-06,NL0000352565,Citadel Europe LLP,Fugro N.V.,0.8,archive
2014-06-06,LU0569974404,CQS (UK) LLP,Aperam S.A.,1.06,archive
2014-06-06,NL0000352565,UBS Global Asset Management (UK) Ltd.,Fugro N.V.,0.32,archive
2014-06-05,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.65,archive
2014-06-04,NL0009269109,"BlackRock Institutional Trust Company, National Association",Koninklijke Heijmans N.V.,0.79,archive
2014-06-04,NL0009269109,BlackRock Investment Management (UK) Limited,Koninklijke Heijmans N.V.,0.59,archive
2014-06-04,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.51,archive
2014-06-04,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.7,archive
2014-06-04,NL0000387058,TT International,TomTom N.V.,0.59,archive
2014-06-03,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.69,archive
2014-06-02,NL0000352565,Adelphi Capital LLP,Fugro N.V.,0.71,archive
2014-05-30,LU0323134006,Odey Asset Management LLP,ArcelorMittal S.A.,0.5,archive
2014-05-28,NL0000352565,AKO Capital LLP,Fugro N.V.,1.73,archive
2014-05-23,LU0569974404,CQS (UK) LLP,Aperam S.A.,0.96,archive
2014-05-20,LU0569974404,CQS (UK) LLP,Aperam S.A.,0.81,archive
2014-05-19,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,0.7,archive
2014-05-16,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.67,archive
2014-05-16,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.45,archive
2014-05-15,LU0569974404,CQS (UK) LLP,Aperam S.A.,0.69,archive
2014-05-15,NL0000352565,Lansdowne Partners Limited,Fugro N.V.,0.74,archive
2014-05-13,NL0000289213,"BlackRock Institutional Trust Company, National Association",Wereldhave N.V.,0.48,archive
2014-05-13,NL0000387058,TT International,TomTom N.V.,0.68,archive
2014-05-12,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.71,archive
2014-05-09,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.56,archive
2014-05-09,NL0000352565,UBS Global Asset Management (UK) Ltd.,Fugro N.V.,0.75,archive
2014-05-08,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.63,archive
2014-05-08,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.62,archive
2014-05-06,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.7,archive
2014-05-06,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.57,archive
2014-05-05,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,0.61,archive
2014-05-05,NL0000352565,"WorldQuant, LLC",Fugro N.V.,0.45,archive
2014-04-29,NL0000387058,TT International,TomTom N.V.,0.82,archive
2014-04-28,NL0009432491,Fil Investment Services (UK) Limited,Koninklijke Vopak N.V.,0.62,archive
2014-04-28,NL0009739416,Marshall Wace LLP,PostNL N.V.,0.46,archive
2014-04-28,NL0000352565,"WorldQuant, LLC",Fugro N.V.,0.57,archive
2014-04-25,NL0009739416,Marshall Wace LLP,PostNL N.V.,0.56,archive
2014-04-25,NL0000352565,"WorldQuant, LLC",Fugro N.V.,0.65,archive
2014-04-24,NL0009739416,Marshall Wace LLP,PostNL N.V.,0.65,archive
2014-04-24,NL0000387058,TT International,TomTom N.V.,0.68,archive
2014-04-23,NL0000387058,TT International,TomTom N.V.,0.76,archive
2014-04-17,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,0.53,archive
2014-04-15,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.69,archive
2014-04-15,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.47,archive
2014-04-11,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,2.57,archive
2014-04-11,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.54,archive
2014-04-11,NL0000352565,"WorldQuant, LLC",Fugro N.V.,0.73,archive
2014-04-10,NL0000352565,"WorldQuant, LLC",Fugro N.V.,0.66,archive
2014-04-08,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,2.97,archive
2014-04-08,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.67,archive
2014-04-07,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,1.16,archive
2014-04-07,NL0000352565,"WorldQuant, LLC",Fugro N.V.,0.51,archive
2014-04-04,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,1.06,archive
2014-04-04,NL0009739416,Marshall Wace LLP,PostNL N.V.,0.72,archive
2014-04-03,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,0.92,archive
2014-04-03,NL0009739416,Marshall Wace LLP,PostNL N.V.,0.54,archive
2014-04-02,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,0.8,archive
2014-04-01,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,3.03,archive
2014-03-31,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,2.84,archive
2014-03-31,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,0.7,archive
2014-03-28,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,0.62,archive
2014-03-28,NL0000387058,TT International,TomTom N.V.,0.81,archive
2014-03-27,NL0000337319,AKO Capital LLP,Koninklijke BAM Groep N.V.,0.5,archive
2014-03-27,NL0000352565,The Children's Investment Fund Management (UK) LLP,Fugro N.V.,0.49,archive
2014-03-26,NL0000352565,"BlackRock Institutional Trust Company, National Association",Fugro N.V.,0.49,archive
2014-03-26,NL0000289213,"BlackRock Institutional Trust Company, National Association",Wereldhave N.V.,0.59,archive
2014-03-26,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.71,archive
2014-03-26,NL0000352565,The Children's Investment Fund Management (UK) LLP,Fugro N.V.,0.55,archive
2014-03-25,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.66,archive
2014-03-25,NL0009739416,Oxford Asset Management,PostNL N.V.,0.44,archive
2014-03-24,NL0009739416,Oxford Asset Management,PostNL N.V.,0.5,archive
2014-03-21,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.7,archive
2014-03-21,NL0000387058,"Cadian Capital Management GP, LLC",TomTom N.V.,0.45,archive
2014-03-20,NL0000387058,"Cadian Capital Management GP, LLC",TomTom N.V.,0.66,archive
2014-03-19,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.7,archive
2014-03-19,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.39,archive
2014-03-18,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.54,archive
2014-03-18,NL0010583399,Susquehanna International Holdings LLC,Corbion N.V.,0.49,archive
2014-03-17,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.62,archive
2014-03-14,NL0010583399,Susquehanna International Holdings LLC,Corbion N.V.,0.5,archive
2014-03-14,NL0000387058,TT International,TomTom N.V.,0.65,archive
2014-03-13,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,2.72,archive
2014-03-13,NL0000352565,"BlackRock Institutional Trust Company, National Association",Fugro N.V.,0.5,archive
2014-03-13,LU0569974404,BNP Paribas S.A.,Aperam S.A.,0.63,archive
2014-03-12,NL0000352565,AKO Capital LLP,Fugro N.V.,1.81,archive
2014-03-12,NL0009269109,"BlackRock Institutional Trust Company, National Association",Koninklijke Heijmans N.V.,0.89,archive
2014-03-12,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.71,archive
2014-03-12,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.52,archive
2014-03-12,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.83,archive
2014-03-11,NL0000352565,AKO Capital LLP,Fugro N.V.,2.05,archive
2014-03-11,NL0009269109,BlackRock Investment Management (UK) Limited,Koninklijke Heijmans N.V.,0.67,archive
2014-03-10,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,3.03,archive
2014-03-10,NL0000352565,AKO Capital LLP,Fugro N.V.,2.14,archive
2014-03-07,NL0000352565,AKO Capital LLP,Fugro N.V.,2.35,archive
2014-03-07,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.68,archive
2014-03-07,NL0000352565,Lansdowne Partners Limited,Fugro N.V.,0.64,archive
2014-03-07,NL0010583399,Susquehanna International Holdings LLC,Corbion N.V.,0.48,archive
2014-03-06,NL0000387058,AKO Capital LLP,TomTom N.V.,0.4,archive
2014-03-06,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.72,archive
2014-03-05,NL0000387058,AKO Capital LLP,TomTom N.V.,0.56,archive
2014-03-05,NL0000352565,BlackRock Investment Management (UK) Limited,Fugro N.V.,0.76,archive
2014-03-05,NL0000352565,Lansdowne Partners Limited,Fugro N.V.,0.55,archive
2014-03-04,LU0569974404,Adage Capital Management L.P.,Aperam S.A.,3.27,archive
2014-03-04,NL0000289213,"BlackRock Institutional Trust Company, National Association",Wereldhave N.V.,0.68,archive
2014-03-04,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.6,archive
2014-03-04,NL0010583399,Susquehanna International Holdings LLC,Corbion N.V.,0.57,archive
2014-03-03,NL0000387058,AKO Capital LLP,TomTom N.V.,0.66,archive
2014-03-03,NL0000360618,Marshall Wace LLP,SBM Offshore N.V.,0.52,archive
2014-02-27,NL0000387058,AKO Capital LLP,TomTom N.V.,0.88,archive
2014-02-27,NL0000387058,"Marble Arch Investments, LP",TomTom N.V.,0.43,archive
2014-02-26,NL0000387058,AKO Capital LLP,TomTom N.V.,0.96,archive
2014-02-26,NL0000352565,Marshall Wace LLP,Fugro N.V.,0.49,archive
2014-02-25,NL0000387058,AKO Capital LLP,TomTom N.V.,1.35,archive
2014-02-25,NL0010583399,Susquehanna International Holdings LLC,Corbion N.V.,0.64,archive
2014-02-21,NL0000387058,AKO Capital LLP,TomTom N.V.,1.48,archive
2014-02-20,NL0000387058,AKO Capital LLP,TomTom N.V.,1.56,archive
2014-02-20,NL0000337319,JPMorgan Asset Management (UK) Ltd.,Koninklijke BAM Groep N.V.,0.45,archive
2014-02-19,NL0000387058,AKO Capital LLP,TomTom N.V.,1.69,archive
2014-02-19,NL0000387058,"Marble Arch Investments, LP",TomTom N.V.,0.6,archive
2014-02-18,NL0000387058,AKO Capital LLP,TomTom N.V.,2.05,archive
2014-02-18,NL0000387058,"Marble Arch Investments, LP",TomTom N.V.,0.78,archive
2014-02-17,NL0000387058,AKO Capital LLP,TomTom N.V.,2.26,archive
