net_short_position,isin,position_holder,position_date,issuer_name,source
0.0,NL0000009082,TFG Asset Management UK LLP,2013-05-17,Koninklijke KPN N.V.,archive
0.0,NL0000009082,Tyrus Capital S.A.M.,2013-05-17,Koninklijke KPN N.V.,archive
1.12,NL0000352565,"AQR Capital Management, LLC",2013-05-16,Fugro N.V.,archive
0.71,NL0009739416,"AQR Capital Management, LLC",2013-05-16,PostNL N.V.,archive
0.61,NL0000337319,"BlackRock Institutional Trust Company, National Association",2013-05-16,Koninklijke BAM Groep N.V.,archive
1.61,NL0000009082,Marshall Wace LLP,2013-05-16,Koninklijke KPN N.V.,archive
3.91,NL0000387058,AKO Capital LLP,2013-05-15,TomTom N.V.,archive
0.55,NL0000337319,"BlackRock Institutional Trust Company, National Association",2013-05-15,Koninklijke BAM Groep N.V.,archive
0.58,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-05-15,Wereldhave N.V.,archive
0.97,NL0000009082,Magnetar Financial LLC,2013-05-15,Koninklijke KPN N.V.,archive
1.45,NL0000009082,Marshall Wace LLP,2013-05-15,Koninklijke KPN N.V.,archive
0.89,NL0000009082,Tyrus Capital S.A.M.,2013-05-15,Koninklijke KPN N.V.,archive
3.83,NL0000387058,AKO Capital LLP,2013-05-14,TomTom N.V.,archive
0.78,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-05-14,PostNL N.V.,archive
0.0,NL0000009082,Davidson Kempner Capital Management LP,2013-05-14,Koninklijke KPN N.V.,archive
1.0,NL0000009082,Magnetar Financial LLC,2013-05-14,Koninklijke KPN N.V.,archive
0.78,NL0000888691,Numeric Investors LLC,2013-05-14,AMG Critical Materials N.V.,archive
0.73,NL0000009082,Tyrus Capital S.A.M.,2013-05-14,Koninklijke KPN N.V.,archive
1.49,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-05-13,Koninklijke Heijmans N.V.,archive
0.66,NL0000009082,Davidson Kempner Capital Management LP,2013-05-13,Koninklijke KPN N.V.,archive
0.93,NL0000009082,Magnetar Financial LLC,2013-05-13,Koninklijke KPN N.V.,archive
1.31,NL0000009082,Marshall Wace LLP,2013-05-13,Koninklijke KPN N.V.,archive
0.91,NL0000009082,TFG Asset Management UK LLP,2013-05-13,Koninklijke KPN N.V.,archive
0.6,NL0000009082,Tyrus Capital S.A.M.,2013-05-13,Koninklijke KPN N.V.,archive
0.59,NL0000009082,Davidson Kempner Capital Management LP,2013-05-10,Koninklijke KPN N.V.,archive
1.19,NL0000009082,Marshall Wace LLP,2013-05-10,Koninklijke KPN N.V.,archive
0.77,NL0000009082,TFG Asset Management UK LLP,2013-05-10,Koninklijke KPN N.V.,archive
0.53,NL0000009082,Tyrus Capital S.A.M.,2013-05-10,Koninklijke KPN N.V.,archive
0.6,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-05-09,Wereldhave N.V.,archive
0.81,NL0009269109,BlackRock Investment Management (UK) Limited,2013-05-09,Koninklijke Heijmans N.V.,archive
0.98,NL0000009082,Marshall Wace LLP,2013-05-09,Koninklijke KPN N.V.,archive
1.21,NL0000009082,Susquehanna International Holdings LLC,2013-05-09,Koninklijke KPN N.V.,archive
0.53,NL0000009082,TFG Asset Management UK LLP,2013-05-09,Koninklijke KPN N.V.,archive
0.67,NL0009739416,Archipel Asset Management AB,2013-05-08,PostNL N.V.,archive
0.59,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-05-08,Wereldhave N.V.,archive
0.83,NL0000009082,Marshall Wace LLP,2013-05-08,Koninklijke KPN N.V.,archive
0.58,NL0000888691,Oxford Asset Management,2013-05-08,AMG Critical Materials N.V.,archive
0.63,LU0569974404,"Bocage Capital, LLC",2013-05-07,Aperam S.A.,archive
0.53,NL0009739416,Marshall Wace LLP,2013-05-07,PostNL N.V.,archive
1.04,NL0000009082,Susquehanna International Holdings LLC,2013-05-07,Koninklijke KPN N.V.,archive
1.45,NL0000352565,AKO Capital LLP,2013-05-06,Fugro N.V.,archive
0.62,NL0009739416,"AQR Capital Management, LLC",2013-05-06,PostNL N.V.,archive
0.49,NL0000888691,Highbridge Capital Management LLC,2013-05-06,AMG Critical Materials N.V.,archive
0.74,NL0000009082,Marshall Wace LLP,2013-05-06,Koninklijke KPN N.V.,archive
0.65,NL0009739416,Marshall Wace LLP,2013-05-06,PostNL N.V.,archive
0.83,NL0000888691,Elliott Management Corporation,2013-05-03,AMG Critical Materials N.V.,archive
0.5,NL0000888691,Highbridge Capital Management LLC,2013-05-03,AMG Critical Materials N.V.,archive
0.68,NL0000009082,Marshall Wace LLP,2013-05-03,Koninklijke KPN N.V.,archive
0.63,NL0000009082,Susquehanna International Holdings LLC,2013-05-03,Koninklijke KPN N.V.,archive
0.9,NL0009269109,BlackRock Advisors (UK) Limited,2013-05-02,Koninklijke Heijmans N.V.,archive
0.6,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-05-02,Wereldhave N.V.,archive
0.74,NL0000009082,Marshall Wace LLP,2013-05-02,Koninklijke KPN N.V.,archive
0.61,NL0000352565,"Arrowstreet Capital, Limited Partnership",2013-04-30,Fugro N.V.,archive
1.5,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-04-30,Koninklijke Heijmans N.V.,archive
0.32,NL0000009082,GLG Partners LP,2013-04-30,Koninklijke KPN N.V.,archive
1.25,NL0000009082,GLG Partners LP,2013-04-26,Koninklijke KPN N.V.,archive
0.57,NL0000009082,Marshall Wace LLP,2013-04-26,Koninklijke KPN N.V.,archive
0.8,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-04-25,PostNL N.V.,archive
0.58,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-04-25,Wereldhave N.V.,archive
0.94,NL0000009082,Marshall Wace LLP,2013-04-25,Koninklijke KPN N.V.,archive
0.7,NL0009739416,Marshall Wace LLP,2013-04-25,PostNL N.V.,archive
0.69,NL0000888691,Oxford Asset Management,2013-04-25,AMG Critical Materials N.V.,archive
1.01,NL0000352565,"AQR Capital Management, LLC",2013-04-24,Fugro N.V.,archive
1.73,NL0009739416,Oxford Asset Management,2013-04-24,PostNL N.V.,archive
3.75,NL0000387058,AKO Capital LLP,2013-04-23,TomTom N.V.,archive
0.71,NL0000360618,"AQR Capital Management, LLC",2013-04-23,SBM Offshore N.V.,archive
0.75,NL0009739416,Archipel Asset Management AB,2013-04-23,PostNL N.V.,archive
0.51,NL0000352565,"Arrowstreet Capital, Limited Partnership",2013-04-23,Fugro N.V.,archive
0.78,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-04-23,PostNL N.V.,archive
1.02,NL0000009082,Marshall Wace LLP,2013-04-23,Koninklijke KPN N.V.,archive
0.69,NL0009739416,Marshall Wace LLP,2013-04-23,PostNL N.V.,archive
0.49,LU0569974404,TT International,2013-04-23,Aperam S.A.,archive
0.54,NL0009739416,"AQR Capital Management, LLC",2013-04-22,PostNL N.V.,archive
0.64,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-04-22,PostNL N.V.,archive
1.11,NL0000009082,Marshall Wace LLP,2013-04-22,Koninklijke KPN N.V.,archive
0.59,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-04-19,PostNL N.V.,archive
0.7,NL0009269109,"Lucerne Capital Management, L.P.",2013-04-19,Koninklijke Heijmans N.V.,archive
1.6,NL0009739416,Oxford Asset Management,2013-04-19,PostNL N.V.,archive
0.65,NL0009739416,Archipel Asset Management AB,2013-04-18,PostNL N.V.,archive
0.6,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-04-18,PostNL N.V.,archive
1.09,NL0000009082,Marshall Wace LLP,2013-04-18,Koninklijke KPN N.V.,archive
1.1,NL0000009082,Marshall Wace LLP,2013-04-17,Koninklijke KPN N.V.,archive
0.56,LU0569974404,Adage Capital Management L.P.,2013-04-16,Aperam S.A.,archive
0.51,NL0009739416,Archipel Asset Management AB,2013-04-16,PostNL N.V.,archive
0.85,NL0000888691,Numeric Investors LLC,2013-04-16,AMG Critical Materials N.V.,archive
0.67,LU0569974404,Adage Capital Management L.P.,2013-04-15,Aperam S.A.,archive
0.91,NL0000352565,"AQR Capital Management, LLC",2013-04-15,Fugro N.V.,archive
0.75,NL0000888691,Numeric Investors LLC,2013-04-15,AMG Critical Materials N.V.,archive
0.57,LU0569974404,TT International,2013-04-15,Aperam S.A.,archive
0.49,NL0000337319,"BlackRock Institutional Trust Company, National Association",2013-04-12,Koninklijke BAM Groep N.V.,archive
0.61,NL0009269109,"Lucerne Capital Management, L.P.",2013-04-12,Koninklijke Heijmans N.V.,archive
1.08,NL0000009082,Marshall Wace LLP,2013-04-12,Koninklijke KPN N.V.,archive
1.54,NL0009739416,Oxford Asset Management,2013-04-12,PostNL N.V.,archive
0.61,NL0000888691,Numeric Investors LLC,2013-04-11,AMG Critical Materials N.V.,archive
1.4,NL0009739416,Oxford Asset Management,2013-04-10,PostNL N.V.,archive
0.49,NL0000009082,"AQR Capital Management, LLC",2013-04-09,Koninklijke KPN N.V.,archive
0.89,NL0009269109,BlackRock Advisors (UK) Limited,2013-04-09,Koninklijke Heijmans N.V.,archive
0.69,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-04-09,Wereldhave N.V.,archive
0.76,NL0000009082,GLG Partners LP,2013-04-09,Koninklijke KPN N.V.,archive
0.77,NL0009739416,Marshall Wace LLP,2013-04-09,PostNL N.V.,archive
0.55,NL0000888691,Numeric Investors LLC,2013-04-09,AMG Critical Materials N.V.,archive
1.12,NL0000009082,Marshall Wace LLP,2013-04-08,Koninklijke KPN N.V.,archive
1.32,NL0009739416,Oxford Asset Management,2013-04-08,PostNL N.V.,archive
0.62,NL0000292324,Carlson Capital UK LLP,2013-04-05,NSI N.V.,archive
0.67,NL0000009082,GLG Partners LP,2013-04-05,Koninklijke KPN N.V.,archive
1.4,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-04-04,Koninklijke Heijmans N.V.,archive
0.54,NL0000292324,Carlson Capital UK LLP,2013-04-04,NSI N.V.,archive
0.75,NL0000009082,GLG Partners LP,2013-04-04,Koninklijke KPN N.V.,archive
0.42,NL0000395903,GLG Partners LP,2013-04-04,Wolters Kluwer N.V.,archive
0.86,LU0569974404,Adage Capital Management L.P.,2013-04-03,Aperam S.A.,archive
0.79,NL0009269109,BlackRock Investment Management (UK) Limited,2013-04-03,Koninklijke Heijmans N.V.,archive
1.02,NL0000009082,Marshall Wace LLP,2013-04-03,Koninklijke KPN N.V.,archive
0.7,NL0000888691,Oxford Asset Management,2013-04-03,AMG Critical Materials N.V.,archive
0.5,NL0009739416,"BlackRock Institutional Trust Company, National Association",2013-04-02,PostNL N.V.,archive
1.33,NL0000352565,AKO Capital LLP,2013-03-28,Fugro N.V.,archive
0.99,NL0000009082,Marshall Wace LLP,2013-03-28,Koninklijke KPN N.V.,archive
0.97,NL0000009082,GLG Partners LP,2013-03-27,Koninklijke KPN N.V.,archive
1.07,LU0569974404,Adage Capital Management L.P.,2013-03-26,Aperam S.A.,archive
1.24,LU0569974404,Adage Capital Management L.P.,2013-03-25,Aperam S.A.,archive
1.03,NL0000009082,Marshall Wace LLP,2013-03-25,Koninklijke KPN N.V.,archive
1.22,NL0009739416,Oxford Asset Management,2013-03-25,PostNL N.V.,archive
0.36,NL0000852549,S.A.C. Global Investors LLP,2013-03-25,Corbion N.V.,archive
0.52,NL0000337319,"BlackRock Institutional Trust Company, National Association",2013-03-22,Koninklijke BAM Groep N.V.,archive
1.3,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-03-22,Koninklijke Heijmans N.V.,archive
0.82,NL0009739416,Marshall Wace LLP,2013-03-22,PostNL N.V.,archive
1.29,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-03-21,Koninklijke Heijmans N.V.,archive
1.1,NL0009739416,Oxford Asset Management,2013-03-21,PostNL N.V.,archive
0.5,NL0000852549,S.A.C. Global Investors LLP,2013-03-21,Corbion N.V.,archive
1.64,LU0569974404,Adage Capital Management L.P.,2013-03-20,Aperam S.A.,archive
1.7,LU0569974404,Adage Capital Management L.P.,2013-03-19,Aperam S.A.,archive
0.95,NL0000009082,Marshall Wace LLP,2013-03-19,Koninklijke KPN N.V.,archive
0.74,NL0009739416,Marshall Wace LLP,2013-03-19,PostNL N.V.,archive
0.69,NL0000888691,Oxford Asset Management,2013-03-19,AMG Critical Materials N.V.,archive
1.03,NL0009739416,Oxford Asset Management,2013-03-19,PostNL N.V.,archive
1.3,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-03-18,Koninklijke Heijmans N.V.,archive
0.65,NL0009739416,Marshall Wace LLP,2013-03-18,PostNL N.V.,archive
2.09,LU0569974404,Adage Capital Management L.P.,2013-03-15,Aperam S.A.,archive
0.82,NL0000352565,"AQR Capital Management, LLC",2013-03-15,Fugro N.V.,archive
0.51,NL0000009082,"AQR Capital Management, LLC",2013-03-15,Koninklijke KPN N.V.,archive
0.66,NL0000360618,"AQR Capital Management, LLC",2013-03-15,SBM Offshore N.V.,archive
0.99,NL0009269109,BlackRock Advisors (UK) Limited,2013-03-15,Koninklijke Heijmans N.V.,archive
0.55,NL0009739416,Marshall Wace LLP,2013-03-15,PostNL N.V.,archive
0.89,NL0000009082,Marshall Wace LLP,2013-03-14,Koninklijke KPN N.V.,archive
2.46,LU0569974404,Adage Capital Management L.P.,2013-03-13,Aperam S.A.,archive
1.27,NL0000352565,AKO Capital LLP,2013-03-13,Fugro N.V.,archive
3.64,NL0000387058,AKO Capital LLP,2013-03-13,TomTom N.V.,archive
0.73,NL0000352565,"AQR Capital Management, LLC",2013-03-13,Fugro N.V.,archive
0.59,NL0000360618,"AQR Capital Management, LLC",2013-03-13,SBM Offshore N.V.,archive
1.2,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-03-13,Koninklijke Heijmans N.V.,archive
0.9,NL0000009082,Marshall Wace LLP,2013-03-13,Koninklijke KPN N.V.,archive
0.09,NL0000360618,Encompass Capital Advisors LLC,2013-03-12,SBM Offshore N.V.,archive
3.5,NL0000387058,AKO Capital LLP,2013-03-11,TomTom N.V.,archive
1.01,NL0009269109,BlackRock Advisors (UK) Limited,2013-03-08,Koninklijke Heijmans N.V.,archive
0.86,NL0000009082,Marshall Wace LLP,2013-03-08,Koninklijke KPN N.V.,archive
2.67,LU0569974404,Adage Capital Management L.P.,2013-03-07,Aperam S.A.,archive
0.7,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-03-07,Wereldhave N.V.,archive
0.47,NL0000387058,Meritage Group LP,2013-03-07,TomTom N.V.,archive
1.15,NL0000352565,AKO Capital LLP,2013-03-06,Fugro N.V.,archive
1.11,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-03-06,Koninklijke Heijmans N.V.,archive
0.87,NL0000009082,GLG Partners LP,2013-03-06,Koninklijke KPN N.V.,archive
2.89,LU0569974404,Adage Capital Management L.P.,2013-03-05,Aperam S.A.,archive
1.01,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-03-05,Koninklijke Heijmans N.V.,archive
0.91,NL0009269109,BlackRock Advisors (UK) Limited,2013-03-04,Koninklijke Heijmans N.V.,archive
0.66,NL0000009082,GLG Partners LP,2013-03-04,Koninklijke KPN N.V.,archive
0.95,NL0009739416,Oxford Asset Management,2013-03-04,PostNL N.V.,archive
1.02,NL0000352565,AKO Capital LLP,2013-03-01,Fugro N.V.,archive
0.87,NL0009269109,BlackRock Advisors (UK) Limited,2013-03-01,Koninklijke Heijmans N.V.,archive
0.8,NL0009269109,BlackRock Investment Management (UK) Limited,2013-03-01,Koninklijke Heijmans N.V.,archive
0.49,NL0000292324,Carlson Capital UK LLP,2013-03-01,NSI N.V.,archive
0.57,NL0000009082,GLG Partners LP,2013-03-01,Koninklijke KPN N.V.,archive
3.07,LU0569974404,Adage Capital Management L.P.,2013-02-28,Aperam S.A.,archive
0.28,NL0000009082,Arrowgrass Capital Partners LLP,2013-02-28,Koninklijke KPN N.V.,archive
0.91,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-02-28,Koninklijke Heijmans N.V.,archive
0.74,NL0009269109,BlackRock Investment Management (UK) Limited,2013-02-28,Koninklijke Heijmans N.V.,archive
0.68,NL0000360618,"AQR Capital Management, LLC",2013-02-27,SBM Offshore N.V.,archive
0.71,NL0009269109,BlackRock Advisors (UK) Limited,2013-02-27,Koninklijke Heijmans N.V.,archive
0.81,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-02-27,Koninklijke Heijmans N.V.,archive
0.95,NL0000352565,AKO Capital LLP,2013-02-26,Fugro N.V.,archive
1.1,NL0000360618,Encompass Capital Advisors LLC,2013-02-26,SBM Offshore N.V.,archive
0.91,NL0000009082,Marshall Wace LLP,2013-02-26,Koninklijke KPN N.V.,archive
0.3,NL0000352565,Egerton Capital (UK) LLP,2013-02-25,Fugro N.V.,archive
0.67,NL0000009082,GLG Partners LP,2013-02-25,Koninklijke KPN N.V.,archive
0.46,NL0000334118,Highbridge Capital Management LLC,2013-02-25,ASM International N.V.,archive
0.88,NL0000009082,Marshall Wace LLP,2013-02-25,Koninklijke KPN N.V.,archive
0.7,NL0009739416,Oxford Asset Management,2013-02-25,PostNL N.V.,archive
0.82,NL0000352565,AKO Capital LLP,2013-02-22,Fugro N.V.,archive
0.51,NL0000009082,Arrowgrass Capital Partners LLP,2013-02-22,Koninklijke KPN N.V.,archive
0.9,NL0000009082,Marshall Wace LLP,2013-02-22,Koninklijke KPN N.V.,archive
0.9,NL0009739416,Oxford Asset Management,2013-02-22,PostNL N.V.,archive
0.75,NL0000352565,AKO Capital LLP,2013-02-21,Fugro N.V.,archive
0.71,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-02-21,Koninklijke Heijmans N.V.,archive
0.62,NL0000352565,AKO Capital LLP,2013-02-20,Fugro N.V.,archive
0.6,NL0009269109,BlackRock Advisors (UK) Limited,2013-02-20,Koninklijke Heijmans N.V.,archive
0.55,NL0000009082,GLG Partners LP,2013-02-20,Koninklijke KPN N.V.,archive
0.86,NL0000009082,Marshall Wace LLP,2013-02-20,Koninklijke KPN N.V.,archive
0.88,NL0009739416,Oxford Asset Management,2013-02-20,PostNL N.V.,archive
0.56,NL0000352565,AKO Capital LLP,2013-02-19,Fugro N.V.,archive
0.6,NL0009269109,BlackRock Investment Management (UK) Limited,2013-02-19,Koninklijke Heijmans N.V.,archive
0.66,NL0000009082,Marshall Wace LLP,2013-02-18,Koninklijke KPN N.V.,archive
0.54,NL0009269109,BlackRock Investment Management (UK) Limited,2013-02-14,Koninklijke Heijmans N.V.,archive
0.97,NL0009739416,Oxford Asset Management,2013-02-14,PostNL N.V.,archive
0.5,NL0009269109,BlackRock Advisors (UK) Limited,2013-02-13,Koninklijke Heijmans N.V.,archive
0.6,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-02-13,Koninklijke Heijmans N.V.,archive
0.6,NL0000009082,GLG Partners LP,2013-02-13,Koninklijke KPN N.V.,archive
0.46,NL0009739416,Marshall Wace LLP,2013-02-13,PostNL N.V.,archive
0.6,NL0000289213,"BlackRock Institutional Trust Company, National Association",2013-02-12,Wereldhave N.V.,archive
0.57,NL0000009082,Marshall Wace LLP,2013-02-12,Koninklijke KPN N.V.,archive
0.58,NL0000334118,Highbridge Capital Management LLC,2013-02-11,ASM International N.V.,archive
0.72,NL0000360618,"AQR Capital Management, LLC",2013-02-08,SBM Offshore N.V.,archive
0.47,NL0000009082,GLG Partners LP,2013-02-06,Koninklijke KPN N.V.,archive
0.52,NL0009269109,"BlackRock Institutional Trust Company, National Association",2013-02-05,Koninklijke Heijmans N.V.,archive
0.57,NL0000009082,GLG Partners LP,2013-02-05,Koninklijke KPN N.V.,archive
3.2,LU0569974404,Adage Capital Management L.P.,2013-02-01,Aperam S.A.,archive
0.91,NL0000009082,GLG Partners LP,2013-02-01,Koninklijke KPN N.V.,archive
0.71,NL0000352565,Egerton Capital (UK) LLP,2013-01-31,Fugro N.V.,archive
3.11,LU0569974404,Adage Capital Management L.P.,2013-01-30,Aperam S.A.,archive
0.64,NL0000334118,Highbridge Capital Management LLC,2013-01-30,ASM International N.V.,archive
0.78,NL0000888691,Oxford Asset Management,2013-01-30,AMG Critical Materials N.V.,archive
3.08,LU0569974404,Adage Capital Management L.P.,2013-01-29,Aperam S.A.,archive
1.3,NL0000360618,Encompass Capital Advisors LLC,2013-01-29,SBM Offshore N.V.,archive
0.48,NL0009739416,"WorldQuant, LLC",2013-01-29,PostNL N.V.,archive
1.43,NL0000360618,Encompass Capital Advisors LLC,2013-01-25,SBM Offshore N.V.,archive
0.83,NL0000009082,GLG Partners LP,2013-01-25,Koninklijke KPN N.V.,archive
0.48,LU0569974404,UBS O'Connor Limited,2013-01-25,Aperam S.A.,archive
0.59,NL0009739416,"WorldQuant, LLC",2013-01-25,PostNL N.V.,archive
1.66,NL0000360618,Encompass Capital Advisors LLC,2013-01-24,SBM Offshore N.V.,archive
0.88,NL0009739416,Oxford Asset Management,2013-01-23,PostNL N.V.,archive
2.7,LU0569974404,Adage Capital Management L.P.,2013-01-22,Aperam S.A.,archive
0.9,NL0009739416,Oxford Asset Management,2013-01-22,PostNL N.V.,archive
0.66,NL0009739416,"WorldQuant, LLC",2013-01-22,PostNL N.V.,archive
2.25,LU0569974404,Adage Capital Management L.P.,2013-01-21,Aperam S.A.,archive
0.77,NL0000009082,GLG Partners LP,2013-01-21,Koninklijke KPN N.V.,archive
0.52,LU0569974404,UBS O'Connor Limited,2013-01-21,Aperam S.A.,archive
0.59,NL0009739416,"WorldQuant, LLC",2013-01-21,PostNL N.V.,archive
2.12,LU0569974404,Adage Capital Management L.P.,2013-01-17,Aperam S.A.,archive
