isin,position_holder,position_date,net_short_position,issuer_name,source
NL0011279492,Marshall Wace LLP,2017-11-01,1.41,Flow Traders Ltd.,archive
NL0000352565,Marshall Wace LLP,2017-11-01,1.53,Fugro N.V.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2017-11-01,0.92,Fugro N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-11-01,0.99,Fugro N.V.,archive
NL0000352565,AHL Partners LLP,2017-10-31,1.6,Fugro N.V.,archive
NL0000352565,Arrowgrass Capital Partners LLP,2017-10-31,0.57,Fugro N.V.,archive
NL0009739416,AXA Investment Managers Chorus Limited,2017-10-31,0.6,PostNL N.V.,archive
NL0000352565,HBK Investments LP,2017-10-31,1.79,Fugro N.V.,archive
NL0010776944,Macquarie Funds Management Hong Kong Limited,2017-10-31,0.48,Brunel International N.V.,archive
NL0000352565,Marshall Wace LLP,2017-10-31,1.61,Fugro N.V.,archive
NL0000352565,"PDT Partners, LLC",2017-10-31,0.35,Fugro N.V.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2017-10-31,0.84,Fugro N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-10-31,1.01,Fugro N.V.,archive
NL0000352565,AHL Partners LLP,2017-10-30,1.52,Fugro N.V.,archive
NL0000352565,AXA Investment Managers Chorus Limited,2017-10-30,0.81,Fugro N.V.,archive
NL0000352565,HBK Investments LP,2017-10-30,1.9,Fugro N.V.,archive
NL0000352565,Marshall Wace LLP,2017-10-30,1.59,Fugro N.V.,archive
NL0000352565,"PDT Partners, LLC",2017-10-30,0.69,Fugro N.V.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2017-10-30,0.57,Fugro N.V.,archive
NL0000289213,"WorldQuant, LLC",2017-10-30,0.59,Wereldhave N.V.,archive
NL0000352565,AHL Partners LLP,2017-10-27,1.42,Fugro N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-10-27,2.62,Koninklijke Vopak N.V.,archive
NL0006237562,Marshall Wace LLP,2017-10-27,0.69,ARCADIS N.V.,archive
NL0011279492,Marshall Wace LLP,2017-10-27,1.33,Flow Traders Ltd.,archive
NL0000352565,Marshall Wace LLP,2017-10-27,1.43,Fugro N.V.,archive
NL0000289213,Marshall Wace LLP,2017-10-27,1.2,Wereldhave N.V.,archive
NL0000289213,"WorldQuant, LLC",2017-10-27,0.6,Wereldhave N.V.,archive
NL0000352565,AHL Partners LLP,2017-10-26,1.34,Fugro N.V.,archive
NL0011821392,GLG Partners LP,2017-10-26,0.5,Signify N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-10-26,1.12,Fugro N.V.,archive
NL0000352565,AXA Investment Managers Chorus Limited,2017-10-25,0.72,Fugro N.V.,archive
NL0000339760,CQS (UK) LLP,2017-10-25,1.26,BE Semiconductor Industries N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2017-10-25,1.82,Flow Traders Ltd.,archive
NL0000289213,"WorldQuant, LLC",2017-10-25,0.51,Wereldhave N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-10-24,2.5,Koninklijke Vopak N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2017-10-24,1.11,OCI N.V.,archive
NL0011279492,"Connor, Clark & Lunn Investment Management Ltd.",2017-10-24,0.7,Flow Traders Ltd.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2017-10-24,1.69,Flow Traders Ltd.,archive
NL0006237562,AKO Capital LLP,2017-10-23,0.7,ARCADIS N.V.,archive
NL0011872650,BlackRock Investment Management (UK) Limited,2017-10-23,1.06,Basic-Fit N.V.,archive
NL0000337319,RAM Active Investments SA,2017-10-23,0.53,Koninklijke BAM Groep N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-10-23,1.81,Signify N.V.,archive
NL0000352565,Capital Fund Management S.A.,2017-10-21,0.51,Fugro N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-10-20,2.43,Koninklijke Vopak N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2017-10-20,2.29,SBM Offshore N.V.,archive
NL0000352565,AXA Investment Managers Chorus Limited,2017-10-20,0.62,Fugro N.V.,archive
NL0000360618,"Connor, Clark & Lunn Investment Management Ltd.",2017-10-20,0.5,SBM Offshore N.V.,archive
NL0010558797,Marshall Wace LLP,2017-10-20,0.86,OCI N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-10-20,1.73,Signify N.V.,archive
NL0011794037,Lansdowne Partners (UK) LLP,2017-10-19,0.66,Koninklijke Ahold Delhaize N.V.,archive
NL0010776944,Macquarie Funds Management Hong Kong Limited,2017-10-19,0.59,Brunel International N.V.,archive
NL0006237562,AKO Capital LLP,2017-10-18,0.5,ARCADIS N.V.,archive
NL0011821392,"Coatue Management, L.L.C.",2017-10-18,0.44,Signify N.V.,archive
NL0011279492,GSA Capital Partners LLP,2017-10-18,0.48,Flow Traders Ltd.,archive
NL0000352565,HBK Investments LP,2017-10-18,1.2,Fugro N.V.,archive
NL0000289213,Millennium International Management LP,2017-10-18,0.88,Wereldhave N.V.,archive
NL0009432491,BlackRock Investment Management (UK) Limited,2017-10-17,0.58,Koninklijke Vopak N.V.,archive
NL0000289213,Capital Fund Management S.A.,2017-10-17,0.7,Wereldhave N.V.,archive
NL0011821392,"Coatue Management, L.L.C.",2017-10-17,0.59,Signify N.V.,archive
NL0000339760,CQS (UK) LLP,2017-10-17,1.15,BE Semiconductor Industries N.V.,archive
NL0011279492,GSA Capital Partners LLP,2017-10-17,0.5,Flow Traders Ltd.,archive
NL0011279492,Marshall Wace LLP,2017-10-17,1.23,Flow Traders Ltd.,archive
NL0000352565,Marshall Wace LLP,2017-10-17,1.3,Fugro N.V.,archive
NL0000289213,Marshall Wace LLP,2017-10-17,1.19,Wereldhave N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2017-10-17,1.38,Flow Traders Ltd.,archive
NL0000352565,"WorldQuant, LLC",2017-10-17,1.0,Fugro N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-10-16,2.31,Koninklijke Vopak N.V.,archive
NL0000352565,AXA Investment Managers Chorus Limited,2017-10-16,0.51,Fugro N.V.,archive
NL0009739416,AXA Investment Managers Chorus Limited,2017-10-16,0.5,PostNL N.V.,archive
NL0011821392,"Coatue Management, L.L.C.",2017-10-16,0.64,Signify N.V.,archive
NL0000352565,HBK Investments LP,2017-10-16,1.17,Fugro N.V.,archive
NL0009432491,BlackRock Investment Management (UK) Limited,2017-10-13,0.61,Koninklijke Vopak N.V.,archive
NL0011821392,"Coatue Management, L.L.C.",2017-10-13,0.71,Signify N.V.,archive
NL0010776944,GSA Capital Partners LLP,2017-10-13,0.49,Brunel International N.V.,archive
NL0000352565,HBK Investments LP,2017-10-13,1.26,Fugro N.V.,archive
NL0000352565,HBK Investments LP,2017-10-12,1.32,Fugro N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-10-12,1.54,Signify N.V.,archive
NL0009739416,"WorldQuant, LLC",2017-10-12,0.47,PostNL N.V.,archive
NL0000009082,"AQR Capital Management, LLC",2017-10-11,0.99,Koninklijke KPN N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2017-10-11,1.0,OCI N.V.,archive
NL0000337319,BlackRock Investment Management (UK) Limited,2017-10-11,0.71,Koninklijke BAM Groep N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2017-10-11,1.57,Flow Traders Ltd.,archive
NL0009432491,"AQR Capital Management, LLC",2017-10-10,2.2,Koninklijke Vopak N.V.,archive
NL0000360618,"BlackRock Institutional Trust Company, National Association",2017-10-10,0.68,SBM Offshore N.V.,archive
NL0009432491,BlackRock Investment Management (UK) Limited,2017-10-10,0.57,Koninklijke Vopak N.V.,archive
NL0000352565,HBK Investments LP,2017-10-10,1.27,Fugro N.V.,archive
NL0006237562,Marshall Wace LLP,2017-10-10,0.79,ARCADIS N.V.,archive
NL0000289213,Millennium International Management LP,2017-10-10,0.9,Wereldhave N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-10-10,1.43,Signify N.V.,archive
NL0000337319,AHL Partners LLP,2017-10-09,0.68,Koninklijke BAM Groep N.V.,archive
NL0011872650,BlackRock Investment Management (UK) Limited,2017-10-09,1.19,Basic-Fit N.V.,archive
NL0000352565,HBK Investments LP,2017-10-09,1.34,Fugro N.V.,archive
NL0006237562,Lansdowne Partners (UK) LLP,2017-10-09,1.31,ARCADIS N.V.,archive
NL0010776944,Macquarie Funds Management Hong Kong Limited,2017-10-09,0.69,Brunel International N.V.,archive
NL0000352565,Marshall Wace LLP,2017-10-09,1.23,Fugro N.V.,archive
NL0010558797,Marshall Wace LLP,2017-10-09,0.98,OCI N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-10-09,0.91,Fugro N.V.,archive
NL0009739416,"WorldQuant, LLC",2017-10-09,0.5,PostNL N.V.,archive
NL0000352565,AHL Partners LLP,2017-10-06,1.29,Fugro N.V.,archive
NL0000360618,"BlackRock Institutional Trust Company, National Association",2017-10-06,0.72,SBM Offshore N.V.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-10-06,0.55,Brunel International N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-10-06,1.33,Signify N.V.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-10-05,0.78,Brunel International N.V.,archive
NL0000337319,BlackRock Investment Management (UK) Limited,2017-10-05,0.66,Koninklijke BAM Groep N.V.,archive
LU0569974404,CQS (UK) LLP,2017-10-05,0.08,Aperam S.A.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-10-04,0.83,Brunel International N.V.,archive
NL0011279492,"Connor, Clark & Lunn Investment Management Ltd.",2017-10-04,0.6,Flow Traders Ltd.,archive
NL0006237562,Marshall Wace LLP,2017-10-04,0.88,ARCADIS N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-10-04,1.23,Signify N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-10-03,2.1,Koninklijke Vopak N.V.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-10-03,0.99,Brunel International N.V.,archive
NL0000339760,BNP Paribas S.A.,2017-10-03,0.45,BE Semiconductor Industries N.V.,archive
NL0000339760,CQS (UK) LLP,2017-10-03,1.09,BE Semiconductor Industries N.V.,archive
NL0011794037,Lansdowne Partners (UK) LLP,2017-10-03,0.7,Koninklijke Ahold Delhaize N.V.,archive
NL0000352565,Marshall Wace LLP,2017-10-03,1.11,Fugro N.V.,archive
NL0000352565,AHL Partners LLP,2017-10-02,1.36,Fugro N.V.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-10-02,1.25,Brunel International N.V.,archive
NL0010776944,Macquarie Funds Management Hong Kong Limited,2017-10-02,0.79,Brunel International N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2017-10-02,1.39,Flow Traders Ltd.,archive
NL0000360618,"AQR Capital Management, LLC",2017-09-30,2.39,SBM Offshore N.V.,archive
NL0000337319,AHL Partners LLP,2017-09-29,0.77,Koninklijke BAM Groep N.V.,archive
NL0000337319,BlackRock Investment Management (UK) Limited,2017-09-29,0.78,Koninklijke BAM Groep N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2017-09-29,1.22,Flow Traders Ltd.,archive
NL0000352565,"WorldQuant, LLC",2017-09-29,0.89,Fugro N.V.,archive
NL0000289213,BlackRock Investment Management (UK) Limited,2017-09-28,0.49,Wereldhave N.V.,archive
NL0000352565,Capital Fund Management S.A.,2017-09-28,0.48,Fugro N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-09-28,1.15,Signify N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2017-09-27,0.92,OCI N.V.,archive
NL0009432491,BlackRock Investment Management (UK) Limited,2017-09-27,0.62,Koninklijke Vopak N.V.,archive
NL0000360618,"Connor, Clark & Lunn Investment Management Ltd.",2017-09-27,0.49,SBM Offshore N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-09-27,1.03,Signify N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2017-09-26,0.89,OCI N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2017-09-26,2.48,SBM Offshore N.V.,archive
NL0000352565,Marshall Wace LLP,2017-09-26,1.01,Fugro N.V.,archive
NL0010558797,Marshall Wace LLP,2017-09-26,1.01,OCI N.V.,archive
NL0000289213,Marshall Wace LLP,2017-09-26,1.2,Wereldhave N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-09-26,0.92,Signify N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-09-26,0.98,Fugro N.V.,archive
NL0000352565,AHL Partners LLP,2017-09-25,1.49,Fugro N.V.,archive
NL0000337319,AHL Partners LLP,2017-09-25,0.87,Koninklijke BAM Groep N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2017-09-25,0.9,OCI N.V.,archive
NL0000352565,"BlackRock Institutional Trust Company, National Association",2017-09-25,0.49,Fugro N.V.,archive
NL0011660485,Renaissance Technologies LLC,2017-09-25,0.8,Sif Holding N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-09-22,2.0,Koninklijke Vopak N.V.,archive
NL0009432491,BlackRock Investment Management (UK) Limited,2017-09-22,0.5,Koninklijke Vopak N.V.,archive
NL0009739416,Marshall Wace LLP,2017-09-22,0.49,PostNL N.V.,archive
BE0003818359,Oxford Asset Management,2017-09-22,0.49,Lakefront Biotherapeutics NV,archive
NL0011821392,Scopia Capital Management LP,2017-09-22,0.81,Signify N.V.,archive
NL0000289213,BlackRock Investment Management (UK) Limited,2017-09-21,0.59,Wereldhave N.V.,archive
NL0010558797,Marshall Wace LLP,2017-09-21,0.92,OCI N.V.,archive
NL0011821392,Scopia Capital Management LP,2017-09-21,0.69,Signify N.V.,archive
NL0000337319,AHL Partners LLP,2017-09-20,0.97,Koninklijke BAM Groep N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2017-09-20,2.59,SBM Offshore N.V.,archive
NL0000352565,HBK Investments LP,2017-09-20,1.29,Fugro N.V.,archive
NL0006237562,Marshall Wace LLP,2017-09-20,0.99,ARCADIS N.V.,archive
NL0000352565,Marshall Wace LLP,2017-09-20,0.91,Fugro N.V.,archive
NL0000289213,Marshall Wace LLP,2017-09-20,1.1,Wereldhave N.V.,archive
NL0000360618,"BlackRock Institutional Trust Company, National Association",2017-09-19,0.6,SBM Offshore N.V.,archive
NL0000289213,BlackRock Investment Management (UK) Limited,2017-09-19,0.67,Wereldhave N.V.,archive
NL0000352565,HBK Investments LP,2017-09-19,1.3,Fugro N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-09-19,1.09,Fugro N.V.,archive
NL0000352565,Capital Fund Management S.A.,2017-09-18,0.5,Fugro N.V.,archive
NL0000352565,HBK Investments LP,2017-09-18,1.29,Fugro N.V.,archive
NL0011279492,Marshall Wace LLP,2017-09-18,1.19,Flow Traders Ltd.,archive
NL0000337319,AHL Partners LLP,2017-09-15,1.08,Koninklijke BAM Groep N.V.,archive
NL0000339760,BNP Paribas S.A.,2017-09-15,0.53,BE Semiconductor Industries N.V.,archive
NL0000352565,HBK Investments LP,2017-09-15,1.3,Fugro N.V.,archive
NL0000352565,JPMorgan Asset Management (UK) Ltd.,2017-09-15,1.4,Fugro N.V.,archive
NL0000352565,Marshall Wace LLP,2017-09-15,0.8,Fugro N.V.,archive
NL0010558797,Marshall Wace LLP,2017-09-15,0.8,OCI N.V.,archive
NL0000289213,Millennium International Management LP,2017-09-15,0.87,Wereldhave N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-09-14,1.9,Koninklijke Vopak N.V.,archive
NL0000352565,HBK Investments LP,2017-09-14,1.29,Fugro N.V.,archive
NL0000289213,Marshall Wace LLP,2017-09-14,1.08,Wereldhave N.V.,archive
NL0000009082,"AQR Capital Management, LLC",2017-09-13,1.08,Koninklijke KPN N.V.,archive
NL0000352565,"Arrowstreet Capital, Limited Partnership",2017-09-13,1.2,Fugro N.V.,archive
NL0000352565,Capital Fund Management S.A.,2017-09-13,0.49,Fugro N.V.,archive
NL0000352565,"Connor, Clark & Lunn Investment Management Ltd.",2017-09-13,0.49,Fugro N.V.,archive
NL0000303709,Odey Asset Management LLP,2017-09-13,0.48,AEGON Ltd.,archive
BE0003818359,AHL Partners LLP,2017-09-12,0.48,Lakefront Biotherapeutics NV,archive
NL0000302636,BlueCrest Capital Management Limited,2017-09-12,0.0,Van Lanschot Kempen N.V.,archive
NL0011279492,"Connor, Clark & Lunn Investment Management Ltd.",2017-09-12,0.5,Flow Traders Ltd.,archive
NL0000339760,"Davidson Kempner European Partners, LLP",2017-09-12,0.52,BE Semiconductor Industries N.V.,archive
NL0009739416,Marshall Wace LLP,2017-09-12,0.59,PostNL N.V.,archive
NL0010558797,Marshall Wace LLP,2017-09-11,0.7,OCI N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2017-09-08,1.82,Koninklijke Vopak N.V.,archive
NL0000352565,"Arrowstreet Capital, Limited Partnership",2017-09-08,1.11,Fugro N.V.,archive
NL0000337319,BlackRock Investment Management (UK) Limited,2017-09-08,0.89,Koninklijke BAM Groep N.V.,archive
NL0006237562,Marshall Wace LLP,2017-09-08,1.09,ARCADIS N.V.,archive
NL0000352565,Marshall Wace LLP,2017-09-08,0.72,Fugro N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-09-08,1.18,Fugro N.V.,archive
NL0000337319,AHL Partners LLP,2017-09-07,1.12,Koninklijke BAM Groep N.V.,archive
BE0003818359,AHL Partners LLP,2017-09-07,0.59,Lakefront Biotherapeutics NV,archive
NL0000303709,"AQR Capital Management, LLC",2017-09-07,0.49,AEGON Ltd.,archive
NL0010558797,"AQR Capital Management, LLC",2017-09-07,0.8,OCI N.V.,archive
NL0000289213,Capital Fund Management S.A.,2017-09-07,0.69,Wereldhave N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2017-09-06,2.69,SBM Offshore N.V.,archive
NL0000289213,Capital Fund Management S.A.,2017-09-06,0.7,Wereldhave N.V.,archive
NL0000352565,"Connor, Clark & Lunn Investment Management Ltd.",2017-09-06,0.57,Fugro N.V.,archive
NL0000352565,HBK Investments LP,2017-09-06,1.36,Fugro N.V.,archive
NL0011660485,JPMorgan Asset Management (UK) Ltd.,2017-09-06,0.5,Sif Holding N.V.,archive
NL0000352565,Marshall Wace LLP,2017-09-06,0.64,Fugro N.V.,archive
NL0000337319,AHL Partners LLP,2017-09-05,1.0,Koninklijke BAM Groep N.V.,archive
NL0000352565,"Arrowstreet Capital, Limited Partnership",2017-09-05,1.01,Fugro N.V.,archive
NL0000352565,"BlackRock Institutional Trust Company, National Association",2017-09-05,0.57,Fugro N.V.,archive
NL0000352565,HBK Investments LP,2017-09-05,1.41,Fugro N.V.,archive
NL0011279492,Marshall Wace LLP,2017-09-05,1.21,Flow Traders Ltd.,archive
NL0000352565,Marshall Wace LLP,2017-09-05,0.59,Fugro N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-09-05,1.26,Fugro N.V.,archive
NL0000337319,AHL Partners LLP,2017-09-04,0.93,Koninklijke BAM Groep N.V.,archive
BE0003818359,AHL Partners LLP,2017-09-04,0.69,Lakefront Biotherapeutics NV,archive
NL0011794037,Lansdowne Partners (UK) LLP,2017-09-04,0.69,Koninklijke Ahold Delhaize N.V.,archive
NL0000337319,"Algert Global, LLC",2017-09-01,0.49,Koninklijke BAM Groep N.V.,archive
NL0000352565,HBK Investments LP,2017-09-01,1.51,Fugro N.V.,archive
NL0006237562,Marshall Wace LLP,2017-09-01,1.19,ARCADIS N.V.,archive
NL0011279492,Marshall Wace LLP,2017-09-01,1.14,Flow Traders Ltd.,archive
NL0010558797,Marshall Wace LLP,2017-09-01,0.61,OCI N.V.,archive
NL0009739416,Marshall Wace LLP,2017-09-01,0.67,PostNL N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-09-01,1.33,Fugro N.V.,archive
NL0000352565,AHL Partners LLP,2017-08-31,1.51,Fugro N.V.,archive
NL0000337319,AHL Partners LLP,2017-08-31,0.86,Koninklijke BAM Groep N.V.,archive
BE0003818359,AHL Partners LLP,2017-08-31,0.77,Lakefront Biotherapeutics NV,archive
NL0009432491,"AQR Capital Management, LLC",2017-08-31,1.71,Koninklijke Vopak N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2017-08-31,2.7,SBM Offshore N.V.,archive
NL0000352565,"BlackRock Institutional Trust Company, National Association",2017-08-31,0.69,Fugro N.V.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-08-31,1.31,Brunel International N.V.,archive
NL0000352565,HBK Investments LP,2017-08-31,1.48,Fugro N.V.,archive
BE0003818359,Millennium International Management LP,2017-08-31,0.48,Lakefront Biotherapeutics NV,archive
NL0011660485,Renaissance Technologies LLC,2017-08-31,0.7,Sif Holding N.V.,archive
NL0000352565,Capital Fund Management S.A.,2017-08-30,0.52,Fugro N.V.,archive
NL0000387058,JPMorgan Asset Management (UK) Ltd.,2017-08-30,0.82,TomTom N.V.,archive
NL0009739416,Marshall Wace LLP,2017-08-30,0.77,PostNL N.V.,archive
NL0011660485,Renaissance Technologies LLC,2017-08-30,0.64,Sif Holding N.V.,archive
NL0000337319,AHL Partners LLP,2017-08-29,0.72,Koninklijke BAM Groep N.V.,archive
NL0000352565,"Arrowstreet Capital, Limited Partnership",2017-08-29,0.9,Fugro N.V.,archive
NL0010776944,BlackRock Investment Management (UK) Limited,2017-08-29,1.21,Brunel International N.V.,archive
NL0000302636,BlueCrest Capital Management Limited,2017-08-29,0.53,Van Lanschot Kempen N.V.,archive
NL0010776944,Macquarie Funds Management Hong Kong Limited,2017-08-29,0.8,Brunel International N.V.,archive
NL0000289213,Marshall Wace LLP,2017-08-29,1.19,Wereldhave N.V.,archive
NL0011660485,Renaissance Technologies LLC,2017-08-29,0.57,Sif Holding N.V.,archive
NL0000352565,"WorldQuant, LLC",2017-08-29,1.22,Fugro N.V.,archive
NL0011279492,Marshall Wace LLP,2017-08-28,1.0,Flow Traders Ltd.,archive
NL0000289213,Millennium International Management LP,2017-08-28,0.98,Wereldhave N.V.,archive
NL0000337319,AHL Partners LLP,2017-08-25,0.62,Koninklijke BAM Groep N.V.,archive
BE0003818359,AHL Partners LLP,2017-08-25,0.86,Lakefront Biotherapeutics NV,archive
NL0009432491,"AQR Capital Management, LLC",2017-08-25,1.62,Koninklijke Vopak N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2017-08-25,2.69,SBM Offshore N.V.,archive
NL0000352565,HBK Investments LP,2017-08-25,1.51,Fugro N.V.,archive
NL0000289213,Marshall Wace LLP,2017-08-25,1.2,Wereldhave N.V.,archive
NL0000352565,AHL Partners LLP,2017-08-24,1.41,Fugro N.V.,archive
